iteration,loss,gradient_norm,velocity_norm
0,2.295612671557502e+182,5.456214077185771e+91,6.110260607547169e+91
100,10000000000.0,10000000000.0,10000000000.0
200,10000000000.0,10000000000.0,10000000000.0
300,10000000000.0,0.0,10000000000.0
