iteration,loss,gradient_norm,velocity_norm
0,4.531868780713728e+189,2.488991037594778e+96,2.7530082758237475e+96
100,10000000000.0,10000000000.0,10000000000.0
200,10000000000.0,10000000000.0,10000000000.0
300,10000000000.0,30000000000.0,10000000000.0
400,10000000000.0,0.0,10000000000.0
