iteration,loss,gradient_norm
0,1.1977457562424578,1.553003522654558
100,0.2397294343017124,0.6756546598489619
200,0.0773880944584669,0.3576428447430293
300,0.03564383770479156,0.20977583858957974
400,0.02224050367497818,0.13168239185556627
500,0.01724772722695227,0.08705608802943751
600,0.015161735206958116,0.060178679045872825
700,0.014198707512795198,0.04340768287075285
800,0.013709591124562295,0.03269929732664383
900,0.013436130960616398,0.02576254383369576
1000,0.013267795109887518,0.021221791618817817
1100,0.013154231963543048,0.01821334150393491
1200,0.013071186329014797,0.016182128148339123
1300,0.013006345930554745,0.014771165927085451
1400,0.01295313319919943,0.013753817145302287
1500,0.012907848976191707,0.012988331769533616
1600,0.012868301125152781,0.01238686402060628
1700,0.0128331198739858,0.011895010979538772
1800,0.0128014032402432,0.011478823401180583
1900,0.012772526807630608,0.011116803351187638
2000,0.012746038067570544,0.010795058087703462
2100,0.01272159565329668,0.010504383963388876
2200,0.012698933138327269,0.010238508998779896
2300,0.012677836683694394,0.00999302628645749
2400,0.012658130729707097,0.009764739642239601
2500,0.012639668503955806,0.00955125672125714
2600,0.01262232550237591,0.00935073205746626
2700,0.012605994863109616,0.00916170197348328
2800,0.012590583983122015,0.00898297651920466
2900,0.012576011975839744,0.008813567313369857
3000,0.012562207714770434,0.00865263833110967
3100,0.01254910829676785,0.008499471592419245
3200,0.012536657813529575,0.008353442691332343
3300,0.012524806354737758,0.008214002939795748
3400,0.012513509188865292,0.008080666040560668
3500,0.012502726082705385,0.007952997920873209
3600,0.012492420730915386,0.007830608815710006
3700,0.012482560273988839,0.007713146984036482
3800,0.012473114888136455,0.007600293634116439
3900,0.01246405743423401,0.007491758761387172
4000,0.012455363155714603,0.007387277687974347
4100,0.012447009417328828,0.007286608151164035
4200,0.012438975478259418,0.007189527828374313
4300,0.012431242294288443,0.00709583221437004
4400,0.012423792344665022,0.007005332786536225
4500,0.012416609480075376,0.006917855408534501
4600,0.01240967878872063,0.006833238933318162
4700,0.01240298647799566,0.006751333974419496
4800,0.012396519769659432,0.006672001820429005
4900,0.012390266806713058,0.006595113472196815
5000,0.01238421657047079,0.006520548785873416
5100,0.012378358806531908,0.0064481957077359925
5200,0.012372683958547915,0.006377949589001874
5300,0.012367183108835125,0.006309712570652632
5400,0.012361847925014276,0.006243393029775278
5500,0.012356670611969437,0.006178905080148307
5600,0.012351643868513059,0.006116168120812345
5700,0.012346760848223597,0.006055106427212192
5800,0.012342015123991083,0.005995648780208178
5900,0.012337400655864366,0.00593772812885847
6000,0.01233291176184412,0.0058812812833866435
6100,0.012328543091309384,0.005826248635187548
6200,0.012324289600802573,0.005772573901102571
6300,0.012320146531930644,0.0057202038895194365
6400,0.012316109391168216,0.005669088286135044
6500,0.012312173931372962,0.005619179457462908
6600,0.012308336134845119,0.005570432270381963
6700,0.012304592197781482,0.005522803926208402
6800,0.012300938515990966,0.0054762538079366424
6900,0.01229737167175285,0.005430743339438937
7000,0.012293888421711799,0.005386235855539379
7100,0.012290485685714598,0.005342696481989735
7200,0.012287160536503798,0.005300092024473711
7300,0.012283910190191694,0.005258390865852986
7400,0.01228073199744618,0.00521756287094663
7500,0.012277623435326623,0.005177579298204377
7600,0.012274582099714068,0.005138412717695578
7700,0.012271605698285584,0.005100036934891345
7800,0.01226869204398716,0.0050624269197649474
7900,0.012265839048964127,0.005025558740781633
8000,0.012263044718911771,0.004989409503386119
8100,0.012260307147812281,0.004953957292633425
