iteration,loss,gradient_norm
0,42.0243634325025,9.196625812131703
100,34.38880243168333,8.30483318357926
200,28.150864612075,7.510632119341739
300,23.047000711153373,6.79451786629088
400,18.86962385236661,6.147164347697506
500,15.450228328732962,5.561641081921505
600,12.651166818765946,5.031964787005163
700,10.35984255034213,4.5527833117942125
800,8.484116849769162,4.119270853145665
900,6.94858223703691,3.7270676337172746
1000,5.691520120630747,3.372232478266819
1100,4.662413587876564,3.051201675106687
1200,3.8199129831087797,2.760752338505892
1300,3.1301714547000605,2.4979695219837597
1400,2.565482999180392,2.2602166084400324
1500,2.1031679196440796,2.045108609487688
1600,1.7246606888923102,1.850488065721612
1700,1.4147634201575083,1.6744032811324052
1800,1.1610348523735046,1.515088657154036
1900,0.9532902340613526,1.3709469183400125
2000,0.7831919668561116,1.2405330441079614
2100,0.6439145304299894,1.1225397403724988
2200,0.5298702046453857,1.01578430184331
2300,0.4364845540529985,0.9191967307362733
2400,0.3600126437461576,0.8318089909504366
2500,0.29738859525385497,0.7527452886399415
2600,0.24610243291386694,0.6812132807484723
2700,0.20409926921063498,0.6164961226254404
2800,0.16969677620388823,0.5579452744338269
2900,0.1415176256554042,0.5049739937977281
3000,0.11843418242530428,0.45705144911263007
3100,0.0995232284093555,0.4136973942351995
3200,0.0840288975657975,0.37447735094943135
3300,0.07133233267181668,0.3389982507361286
3400,0.06092684464115068,0.3069044920056106
3500,0.052397576399316644,0.2778743731396894
3600,0.04540485434938246,0.2516168654705333
3700,0.03967055865219432,0.22786869374110505
3800,0.034966964850737,0.20639169467844895
3900,0.0311076086676644,0.18697042709963846
4000,0.027939807090807466,0.16941000948798804
4100,0.025338535402102465,0.15353416325020838
4200,0.02320141427613935,0.1391834419167062
4300,0.021444605664969228,0.126213628397416
4400,0.019999452688514947,0.11449428407415362
4500,0.01880972863197305,0.10390743501482748
4600,0.017829384613992062,0.09434638195170793
4700,0.01702070551525804,0.08571462189163125
4800,0.016352800151096664,0.07792487033611939
4900,0.01580036509263784,0.07089817410134423
5000,0.015342672528150048,0.06456310565856978
5100,0.014962741550799205,0.058855030784743786
5200,0.014646659622698302,0.05371544214107977
5300,0.014383026993439178,0.04909135220600121
5400,0.01416250178653467,0.044934739798651854
5500,0.013977427507573519,0.041202045257916826
5600,0.013821528035678298,0.0378537101977224
5700,0.013689657867880381,0.03485375863591218
5800,0.013577597603096691,0.032169417164064455
5900,0.01348188646748583,0.029770772633261774
6000,0.013399685168977472,0.027630466493366507
6100,0.013328663585404344,0.025723425339587356
6200,0.013266908786721305,0.02402662728754751
6300,0.013212849707298059,0.022518903447406945
6400,0.013165195451935134,0.021180772994599893
6500,0.013122884765897359,0.0199943092290558
6600,0.013085044646808432,0.018943032761487927
6700,0.013050956442683542,0.01801182681776774
6800,0.013020028080391812,0.017186868870948745
6900,0.01299177131447796,0.016455572591055487
7000,0.012965783087393809,0.015806534519265805
7100,0.01294173025686057,0.015229480855994966
7200,0.012919337080910665,0.014715211114262508
7300,0.012898374961553674,0.014255536883941574
7400,0.012878654038402807,0.013843215340585054
7500,0.01286001629761057,0.013471878238818026
7600,0.012842329922063833,0.01313595786626385
7700,0.01282548465841145,0.012830611795481518
7800,0.012809388017130385,0.012551648315030122
7900,0.012793962155107471,0.012295454234680567
8000,0.01277914131745864,0.012058926437519745
8100,0.012764869737617826,0.011839408174209557
8200,0.01275109991299625,0.011634630721837829
8300,0.012737791188474226,0.011442660699703937
8400,0.012724908592238486,0.011261853065551717
8500,0.012712421878511742,0.011090809613377198
8600,0.012700304739937857,0.010928342653495524
8700,0.012688534159115063,0.010773443468367089
8800,0.012677089874281707,0.010625255092989123
8900,0.01266595393867223,0.01048304895578322
9000,0.01265511035675897,0.01034620492575931
9100,0.012644544783623375,0.010214194336277443
9200,0.012634244276180992,0.01008656558930463
9300,0.012624197087016599,0.009962931981897518
9400,0.012614392493250685,0.00984296143584565
9500,0.012604820654222242,0.009726367849634411
9600,0.012595472492890022,0.00961290382798768
9700,0.012586339596770718,0.00950235457737326
9800,0.012577414134981807,0.009394532785641955
9900,0.012568688788572641,0.009289274330458081
