iteration,loss,gradient_norm,velocity_norm
0,0.24335428723398433,0.9877534485845318,3.128135404555589
10,0.013968763597652173,0.024365370503641348,0.059840037353651
20,0.01319360055397575,0.01620317017666477,0.033646655639743756
30,0.012809797205476673,0.011979721080016497,0.02464473774235401
40,0.012586854327825239,0.009392477978074376,0.019223078647521975
50,0.012444091085603862,0.007663153158730234,0.0156271621234764
60,0.012346210106460226,0.006433062989772735,0.013084714524152883
70,0.012275710660101226,0.005515055946855127,0.011195796366052335
80,0.012223014267081422,0.004805857851691716,0.009741073212748237
90,0.01218243810990299,0.00424489938471688,0.008592832467632344
100,0.012150394865577022,0.003793999586912806,0.0076712168702082134
110,0.012124516076459254,0.0034272336475683627,0.006922416209846567
120,0.01210318806707146,0.0031258498226429733,0.00630773901368041
130,0.012085286609650771,0.002875673264513994,0.005798047562421889
140,0.01207001517077146,0.002665719895866273,0.005370805703471733
150,0.012056801403519442,0.0024873923128965595,0.005008384452672908
160,0.012045228623387305,0.002333956203884546,0.004696972843409003
170,0.012034989403219716,0.0022001581516982835,0.004425791446742138
180,0.012025853675701399,0.0020819239724872035,0.004186475445242421
190,0.012017646588748246,0.0019761121701240515,0.003972571476521885
200,0.012010233023448296,0.0018803114640162672,0.0037791242955893265
210,0.012003506710735358,0.001792676209649937,0.003602340337609504
220,0.011997382543888583,0.0017117946990562927,0.0034393180515399726
230,0.01199179112234305,0.001636585459257737,0.0032878352270383944
240,0.011986674858876981,0.0015662167722994243,0.0031461837183647443
250,0.01198198518543915,0.0015000449731377647,0.003013042588024468
260,0.011977680533221294,0.0014375676062265959,0.0028873817127519083
270,0.011973724860007374,0.0013783881343759346,0.0027683891114432748
280,0.011970086565692917,0.0013221895050992958,0.0026554164844691986
290,0.011966737684243537,0.001268714435209746,0.0025479385795120937
300,0.011963653273490294,0.0012177507489340685,0.002445522965597818
310,0.011960810947356116,0.0011691204934207524,0.0023478075914155393
320,0.01195819051136824,0.0011226718644606107,0.0022544841372293197
330,0.011955773673723536,0.001078273215643856,0.0021652856633493814
340,0.011953543812191943,0.0010358086083390127,0.002079977436826784
350,0.011951485782785052,0.0009951744993301596,0.001998350105087558
360,0.011949585760092921,0.000956277267638177,0.001920214600884642
370,0.011947831101999496,0.0009190313601403398,0.0018453983239029282
380,0.01194621023347402,0.0008833578935699547,0.0017737422638868098
390,0.01194471254554625,0.0008491835933552035,0.0017050988186049307
400,0.011943328306577966,0.0008164399813870166,0.0016393301252284524
410,0.011942048583662185,0.0007850627480947293,0.0015763067717579117
420,0.011940865172498536,0.000754991261331093,0.0015159067904724826
430,0.01193977053446795,0.0007261681771451906,0.0014580148613345463
440,0.01193875773990288,0.0006985391267539686,0.0014025216723386163
450,0.011937820416750925,0.0006720524607975676,0.0013493233977773965
460,0.011936952703979507,0.0006466590369342168,0.0012983212656577604
470,0.01193614920918259,0.0006223120404776273,0.0012494211930277155
480,0.011935404969936936,0.0005989668304570259,0.0012025334735012872
490,0.011934715418522654,0.0005765808054459883,0.001157572505325868
500,0.011934076349675898,0.0005551132849510684,0.001114456551318402
510,0.01193348389108426,0.0005345254032139426,0.0010731075241897758
520,0.011932934476370161,0.0005147800130637247,0.0010334507923920064
530,0.011932424820336417,0.0004958415980332187,0.0009954150028135297
540,0.011931951896272415,0.0004776761913797715,0.0009589319175281247
550,0.01193151291514021,0.0004602513009671205,0.0009239362624542841
