iteration,loss,gradient_norm
0,1.2019478994236278e+53,8.127642045335249e+26
100,1.4491997890385096e+107,8.92454077239267e+53
200,1.7473136976705706e+161,9.799573794445336e+80
300,2.1067524168581406e+215,1.0760402019770642e+108
400,2.5401310319118307e+269,1.1815437493079035e+135
500,inf,inf
