iteration,loss,gradient_norm,learning_rate
0,49.41240145842357,10.024621405232873,0.0001
1,48.58911091053932,9.930438368896699,7.071067811865475e-05
2,47.96750916058287,9.859743581536994,5.773502691896257e-05
3,47.44984803836477,9.801124194169004,5e-05
4,46.99915043041751,9.750278666829985,4.4721359549995795e-05
5,46.59511625817691,9.704401148390385,4.0824829046386304e-05
6,46.2272108036621,9.66301845718265,3.779644730092272e-05
7,45.88763799396977,9.62484560528046,3.535533905932738e-05
8,45.571046672003206,9.589163370481689,3.3333333333333335e-05
9,45.27392059425828,9.555954108446993,3.1622776601683795e-05
10,44.992501433013544,9.523875059961018,3.015113445777636e-05
11,44.72607055022533,9.494018471926776,2.8867513459481286e-05
12,44.472243348965875,9.465677336638366,2.7735009811261458e-05
13,44.228899718216276,9.43814960930735,2.672612419124244e-05
14,43.99560000109325,9.411814850542008,2.5819888974716114e-05
15,43.77137678684055,9.386737979693734,2.5e-05
16,43.55498131832265,9.362296392425145,2.4253562503633295e-05
17,43.34606974811877,9.33876306642384,2.3570226039551585e-05
18,43.14373738118146,9.315879858979647,2.2941573387056174e-05
19,42.9476860412984,9.293751908306579,2.2360679774997898e-05
20,42.75775788054173,9.27256248020336,2.182178902359924e-05
21,42.57227482095808,9.25126621776442,2.132007163556104e-05
22,42.39221421033087,9.230859517389725,2.0851441405707478e-05
23,42.21700273397819,9.211178985452133,2.0412414523193152e-05
24,42.046041430640315,9.191837655443203,2e-05
25,41.879202214325886,9.173027244227876,1.9611613513818405e-05
26,41.71578584781144,9.154206662764045,1.9245008972987524e-05
27,41.55630301045862,9.136151455801233,1.889822365046136e-05
28,41.4002014042261,9.118328931715219,1.8569533817705186e-05
29,41.24733372556371,9.10084174004927,1.8257418583505536e-05
30,41.0977321131373,9.083878042907367,1.7960530202677492e-05
31,40.95102748081248,9.067199502155404,1.767766952966369e-05
32,40.80705687000783,9.05071078056579,1.7407765595569784e-05
33,40.66581130649268,9.034641424576394,1.7149858514250885e-05
34,40.527122040286265,9.01878120293187,1.690308509457033e-05
35,40.39087929477502,9.003231076250664,1.6666666666666667e-05
36,40.25693008122557,8.987871773212731,1.6439898730535728e-05
37,40.12509362108509,8.97263218075217,1.6222142113076252e-05
38,39.995648457203835,8.957863400110291,1.6012815380508716e-05
39,39.86817327888812,8.943229183861934,1.5811388300841898e-05
40,39.74270835039767,8.928795418347931,1.5617376188860607e-05
41,39.61909846981726,8.914553941046435,1.543033499620919e-05
42,39.497438688486014,8.90054727498899,1.5249857033260468e-05
43,39.377565077212374,8.88674155007045,1.507556722888818e-05
44,39.25935782862589,8.873125690371268,1.49071198499986e-05
45,39.14279529103065,8.859631813678172,1.4744195615489713e-05
46,39.02786733004586,8.846349999536512,1.4586499149789456e-05
47,38.914531259673105,8.83326319057686,1.4433756729740643e-05
48,38.80270541263635,8.8203256390552,1.4285714285714285e-05
49,38.69222172161132,8.807455599800772,1.414213562373095e-05
50,38.583266203243674,8.7948771266382,1.40028008402801e-05
51,38.47564456207663,8.782358689690279,1.3867504905630729e-05
52,38.36925457136304,8.76992075913802,1.3736056394868901e-05
53,38.264266448132524,8.757688521533447,1.3608276348795433e-05
54,38.160599810338674,8.74568435987113,1.3483997249264842e-05
55,38.0580521266502,8.73367183183449,1.336306209562122e-05
56,37.95666043970006,8.721802204636266,1.324532357065044e-05
57,37.85656420775984,8.710181673312634,1.3130643285972255e-05
58,37.75749048095419,8.698572765580701,1.3018891098082387e-05
59,37.65955292907799,8.687116796238385,1.2909944487358057e-05
60,37.56259861640605,8.675713063469159,1.2803687993289598e-05
61,37.46672838588371,8.664454382577501,1.2700012700019051e-05
62,37.37199125762897,8.653395739501972,1.2598815766974242e-05
63,37.27810324061889,8.642309937204091,1.25e-05
64,37.18521871875102,8.631372387290439,1.2403473458920847e-05
65,37.0932520418627,8.620518278910476,1.2309149097933273e-05
66,37.00227642970481,8.609835131840045,1.2216944435630524e-05
67,36.91218179277571,8.599226584166589,1.2126781251816648e-05
68,36.82291886295639,8.58864069216103,1.203858530857692e-05
69,36.73459574230885,8.57824254153874,1.1952286093343936e-05
70,36.647032123903024,8.567850659963973,1.1867816581938534e-05
71,36.56030745396033,8.557566079968694,1.1785113019775792e-05
72,36.474408883952165,8.54736612469756,1.1704114719613058e-05
73,36.389281786283625,8.537258235868304,1.1624763874381928e-05
74,36.30497508888352,8.527292548891213,1.1547005383792516e-05
75,36.22134415991497,8.517293830457787,1.1470786693528087e-05
76,36.13849971189265,8.50743274365322,1.1396057645963795e-05
77,36.05640552751795,8.497671525635887,1.1322770341445958e-05
78,35.9749731680377,8.4879537783824,1.1250879009260239e-05
79,35.89430594507796,8.478346330433945,1.1180339887498949e-05
80,35.81424660557063,8.468750682347737,1.1111111111111112e-05
81,35.73492318462344,8.459286814145232,1.1043152607484654e-05
82,35.65625412273274,8.449905955962043,1.0976425998969035e-05
83,35.57815884708583,8.440513500080206,1.091089451179962e-05
84,35.50075435710364,8.431211067180602,1.0846522890932809e-05
85,35.42394495989413,8.421997232114718,1.0783277320343842e-05
86,35.34776890103579,8.412839749568075,1.072112534837795e-05
87,35.27220343346304,8.403787032639535,1.066003581778052e-05
88,35.197206473585034,8.394750381159525,1.05999788000636e-05
89,35.122791655738624,8.385759039124572,1.0540925533894598e-05
90,35.0489497028858,8.376863335465673,1.0482848367219183e-05
91,34.97566688675997,8.368019877341764,1.0425720702853739e-05
92,34.90296257417551,8.35924826305685,1.0369516947304254e-05
93,34.83074171910037,8.350495447933202,1.0314212462587935e-05
94,34.75910602533529,8.34183922803271,1.0259783520851542e-05
95,34.68800139273366,8.333259747763837,1.0206207261596576e-05
96,34.61737759693699,8.324702868297168,1.015346165133619e-05
97,34.54723139425338,8.316158867159233,1.0101525445522107e-05
98,34.47762902851561,8.307712975408709,1.005037815259212e-05
99,34.40851563211087,8.299312048332174,1e-05
100,34.339860905369434,8.29094363529437,9.950371902099892e-06
101,34.2717455853991,8.282679832888533,9.901475429766743e-06
102,34.20404089440435,8.274432453896441,9.853292781642931e-06
103,34.136749518050465,8.266187776278423,9.805806756909202e-06
104,34.070025207361894,8.258071873817135,9.759000729485331e-06
105,34.00370033670308,8.249951605401638,9.712858623572642e-06
106,33.93780254588386,8.241896936627159,9.667364890456637e-06
107,33.87233911242323,8.233876021257428,9.622504486493762e-06
108,33.80733344616257,8.225924250390076,9.578262852211514e-06
109,33.74273494587777,8.217999120486853,9.534625892455923e-06
110,33.67852539064174,8.210107964210376,9.49157995752499e-06
111,33.61477820422027,8.202309066940149,9.44911182523068e-06
112,33.5514170085833,8.194517190366666,9.407208683835974e-06
113,33.48840179062064,8.18674354413138,9.36585811581694e-06
114,33.42587009469634,8.179065974251404,9.325048082403139e-06
115,33.363676609841626,8.171399412686108,9.284766908852593e-06
116,33.301868967372904,8.163773426045166,9.245003270420486e-06
117,33.24041971400385,8.156163921689581,9.205746178983234e-06
118,33.17938420736699,8.148645100899769,9.166984970282113e-06
119,33.11866590226077,8.141120567769317,9.128709291752768e-06
120,33.0583717508726,8.13367068763525,9.090909090909091e-06
121,32.99843755399273,8.126261126787103,9.053574604251852e-06
122,32.93880649360218,8.11886902243545,9.016696346674323e-06
123,32.87958493427525,8.11154487581239,8.980265101338746e-06
124,32.820622968320485,8.10418838729234,8.94427190999916e-06
125,32.76204812137807,8.096914720063372,8.90870806374748e-06
126,32.70381742734371,8.089670001603627,8.873565094161138e-06
127,32.645932691434965,8.082481181180857,8.838834764831844e-06
128,32.58837677102033,8.075322885782253,8.804509063256239e-06
129,32.531082050353604,8.068151244030862,8.770580193070292e-06
130,32.474143599429006,8.061050236494022,8.73704056661038e-06
131,32.41753780068485,8.053980956656211,8.703882797784892e-06
132,32.36123747800822,8.046959872397062,8.6710996952412e-06
133,32.30525480021786,8.039972089833732,8.638684255813602e-06
134,32.24957050764908,8.03298785711185,8.606629658238705e-06
135,32.194138380310356,8.026019479031984,8.574929257125443e-06
136,32.13908687178849,8.019143868185319,8.54357657716761e-06
137,32.08429576941094,8.012266476531993,8.512565307587487e-06
138,32.02976463661259,8.00539944785269,8.481889296799709e-06
139,31.975576263680562,7.998612061906364,8.451542547285165e-06
140,31.921669359194464,7.991832569672025,8.42151921066519e-06
141,31.867994000253976,7.985065720612502,8.391813582966891e-06
142,31.81463675191636,7.978357862329209,8.362420100070908e-06
143,31.761532540738923,7.971653428478707,8.333333333333334e-06
144,31.70870681161853,7.964986852409892,8.304547985373997e-06
145,31.656164835546576,7.958352142733991,8.27605888602368e-06
146,31.60386201183007,7.951742165077797,8.247860988423226e-06
147,31.55182979786427,7.945154826528885,8.219949365267864e-06
148,31.500109412939242,7.938636376006835,8.192319205190404e-06
149,31.44858733729932,7.932093580986066,8.16496580927726e-06
150,31.39735902601443,7.925610187988873,8.137884587711595e-06
151,31.3463653618823,7.91914048208825,8.111071056538126e-06
152,31.29561886100422,7.912700456196565,8.084520834544432e-06
153,31.245135521177804,7.906293227264148,8.058229640253803e-06
154,31.194901609326504,7.899919512767671,8.032193289024989e-06
155,31.144878054978697,7.893539121107616,8.006407690254358e-06
156,31.095097286276058,7.887187425089399,7.980868844676221e-06
157,31.045599965360903,7.880907703317338,7.9555728417573e-06
158,30.996300984205767,7.874619957577891,7.930515857181441e-06
159,30.947236165618314,7.868343967019446,7.905694150420949e-06
160,30.898410963256495,7.8621139536580475,7.881104062391006e-06
161,30.849806968400433,7.855908990191429,7.856742013183862e-06
162,30.80141696574057,7.849698549855673,7.832604499879573e-06
163,30.75328003518938,7.843554384002955,7.808688094430303e-06
164,30.705337259201702,7.8374043936683835,7.784989441615229e-06
165,30.657642608003524,7.831299496312709,7.76150525706333e-06
166,30.610174700026494,7.825222514387909,7.73823232534137e-06
167,30.56285777392437,7.819120572473444,7.715167498104596e-06
168,30.515797976729562,7.81307518694104,7.692307692307692e-06
169,30.4689730666488,7.807079073461021,7.669649888473705e-06
170,30.42231519054197,7.801063768052939,7.647191129018726e-06
171,30.37587475322609,7.795083851522403,7.624928516630234e-06
172,30.32964042360768,7.789127948861557,7.602859212697055e-06
173,30.28362938012152,7.7832013625045295,7.580980435789034e-06
174,30.237791562602975,7.777279246124795,7.559289460184544e-06
175,30.19217123892838,7.771391984021048,7.53778361444409e-06
176,30.146753273817833,7.765517318342354,7.516460280028288e-06
177,30.10150649858439,7.75965890466392,7.495316889958614e-06
178,30.056476893154112,7.753837972292212,7.474350927519359e-06
179,30.011638316756883,7.748037834879813,7.4535599249993e-06
180,29.96699301094819,7.7422479746957915,7.432941462471663e-06
181,29.92253558264114,7.736479855250728,7.412493166611011e-06
182,29.878262154297655,7.730743743616373,7.3922127095457285e-06
183,29.834186848988143,7.725022284457698,7.3720978077448565e-06
184,29.79027685870957,7.719312450721218,7.352146220938078e-06
185,29.746562444934785,7.713626987362129,7.332355751067665e-06
186,29.703027432927332,7.707964755455981,7.312724241271306e-06
