iteration,loss,gradient_norm,learning_rate
0,6.29757114498662,3.5865516596563993,0.65
1,0.7819191395453543,1.2552953592053602,0.65
2,0.10624926330538399,0.43935417313735015,0.65
3,0.02347939653199628,0.15377423969402002,0.65
4,0.013340050252687849,0.05382108157667281,0.65
5,0.012097975727505771,0.018837412741218213,0.65
6,0.011945821033936748,0.006593106425732733,0.65
7,0.0119271820148546,0.0023075914372218706,0.65
8,0.011924898726548836,0.0008076584689080056,0.65
9,0.011924619022693036,0.00028268097717505463,0.65
10,0.011924584758842534,9.893852158145844e-05,0.65
11,0.011924580561504174,3.462854540214534e-05,0.65
12,0.011924580047327209,1.2120012887252579e-05,0.65
13,0.011924579984339172,4.242012210156933e-06,0.65
14,0.011924579976622005,1.484706971860458e-06,0.65
15,0.011924579975675531,5.196483814170062e-07,0.65
