iteration,loss,gradient_norm,velocity_norm
360,10000000000.0,20000000000.0,10000000000.0
370,10000000000.0,20000000000.0,10000000000.0
380,10000000000.0,20000000000.0,10000000000.0
390,10000000000.0,20000000000.0,10000000000.0
400,10000000000.0,20000000000.0,10000000000.0
410,10000000000.0,20000000000.0,10000000000.0
420,10000000000.0,20000000000.0,10000000000.0
430,10000000000.0,20000000000.0,10000000000.0
440,10000000000.0,20000000000.0,10000000000.0
450,10000000000.0,20000000000.0,10000000000.0
460,10000000000.0,20000000000.0,10000000000.0
470,10000000000.0,20000000000.0,10000000000.0
480,10000000000.0,20000000000.0,10000000000.0
490,10000000000.0,20000000000.0,10000000000.0
500,10000000000.0,20000000000.0,10000000000.0
510,10000000000.0,20000000000.0,10000000000.0
520,10000000000.0,20000000000.0,10000000000.0
530,10000000000.0,20000000000.0,10000000000.0
540,10000000000.0,20000000000.0,10000000000.0
550,10000000000.0,20000000000.0,10000000000.0
560,10000000000.0,20000000000.0,10000000000.0
570,10000000000.0,20000000000.0,10000000000.0
580,10000000000.0,20000000000.0,10000000000.0
590,10000000000.0,20000000000.0,10000000000.0
600,10000000000.0,20000000000.0,10000000000.0
610,10000000000.0,20000000000.0,10000000000.0
620,10000000000.0,20000000000.0,10000000000.0
630,10000000000.0,20000000000.0,10000000000.0
640,10000000000.0,20000000000.0,10000000000.0
650,10000000000.0,20000000000.0,10000000000.0
660,10000000000.0,20000000000.0,10000000000.0
670,10000000000.0,20000000000.0,10000000000.0
680,10000000000.0,20000000000.0,10000000000.0
690,10000000000.0,20000000000.0,10000000000.0
700,10000000000.0,20000000000.0,10000000000.0
710,10000000000.0,20000000000.0,10000000000.0
720,10000000000.0,20000000000.0,10000000000.0
730,10000000000.0,20000000000.0,10000000000.0
740,10000000000.0,20000000000.0,10000000000.0
750,10000000000.0,20000000000.0,10000000000.0
760,10000000000.0,20000000000.0,10000000000.0
770,10000000000.0,20000000000.0,10000000000.0
780,10000000000.0,20000000000.0,10000000000.0
790,10000000000.0,20000000000.0,10000000000.0
800,10000000000.0,20000000000.0,10000000000.0
810,10000000000.0,20000000000.0,10000000000.0
820,10000000000.0,20000000000.0,10000000000.0
830,10000000000.0,20000000000.0,10000000000.0
840,10000000000.0,20000000000.0,10000000000.0
850,10000000000.0,20000000000.0,10000000000.0
860,10000000000.0,20000000000.0,10000000000.0
870,10000000000.0,20000000000.0,10000000000.0
880,10000000000.0,20000000000.0,10000000000.0
890,10000000000.0,20000000000.0,10000000000.0
900,10000000000.0,20000000000.0,10000000000.0
910,10000000000.0,20000000000.0,10000000000.0
920,10000000000.0,20000000000.0,10000000000.0
930,10000000000.0,20000000000.0,10000000000.0
940,10000000000.0,20000000000.0,10000000000.0
950,10000000000.0,20000000000.0,10000000000.0
960,10000000000.0,20000000000.0,10000000000.0
970,10000000000.0,20000000000.0,10000000000.0
980,10000000000.0,20000000000.0,10000000000.0
990,10000000000.0,20000000000.0,10000000000.0
1000,10000000000.0,20000000000.0,10000000000.0
1010,10000000000.0,20000000000.0,10000000000.0
1020,10000000000.0,20000000000.0,10000000000.0
1030,10000000000.0,20000000000.0,10000000000.0
1040,10000000000.0,20000000000.0,10000000000.0
1050,10000000000.0,20000000000.0,10000000000.0
1060,10000000000.0,20000000000.0,10000000000.0
1070,10000000000.0,20000000000.0,10000000000.0
1080,10000000000.0,20000000000.0,10000000000.0
1090,10000000000.0,20000000000.0,10000000000.0
1100,10000000000.0,20000000000.0,10000000000.0
1110,10000000000.0,20000000000.0,10000000000.0
1120,10000000000.0,20000000000.0,10000000000.0
1130,10000000000.0,20000000000.0,10000000000.0
1140,10000000000.0,20000000000.0,10000000000.0
1150,10000000000.0,20000000000.0,10000000000.0
1160,10000000000.0,20000000000.0,10000000000.0
1170,10000000000.0,20000000000.0,10000000000.0
1180,10000000000.0,20000000000.0,10000000000.0
1190,10000000000.0,20000000000.0,10000000000.0
1200,10000000000.0,20000000000.0,10000000000.0
1210,10000000000.0,20000000000.0,10000000000.0
1220,10000000000.0,20000000000.0,10000000000.0
1230,10000000000.0,20000000000.0,10000000000.0
1240,10000000000.0,20000000000.0,10000000000.0
1250,10000000000.0,20000000000.0,10000000000.0
1260,10000000000.0,20000000000.0,10000000000.0
1270,10000000000.0,20000000000.0,10000000000.0
1280,10000000000.0,20000000000.0,10000000000.0
1290,10000000000.0,20000000000.0,10000000000.0
1300,10000000000.0,20000000000.0,10000000000.0
1310,10000000000.0,20000000000.0,10000000000.0
1320,10000000000.0,20000000000.0,10000000000.0
1330,10000000000.0,20000000000.0,10000000000.0
1340,10000000000.0,20000000000.0,10000000000.0
1350,10000000000.0,20000000000.0,10000000000.0
1360,10000000000.0,20000000000.0,10000000000.0
1370,10000000000.0,20000000000.0,10000000000.0
1380,10000000000.0,20000000000.0,10000000000.0
1390,10000000000.0,20000000000.0,10000000000.0
1400,10000000000.0,20000000000.0,10000000000.0
1410,10000000000.0,20000000000.0,10000000000.0
1420,10000000000.0,20000000000.0,10000000000.0
1430,10000000000.0,20000000000.0,10000000000.0
1440,10000000000.0,20000000000.0,10000000000.0
1450,10000000000.0,20000000000.0,10000000000.0
1460,10000000000.0,20000000000.0,10000000000.0
1470,10000000000.0,20000000000.0,10000000000.0
1480,10000000000.0,20000000000.0,10000000000.0
1490,10000000000.0,20000000000.0,10000000000.0
1500,10000000000.0,20000000000.0,10000000000.0
1510,10000000000.0,20000000000.0,10000000000.0
1520,10000000000.0,20000000000.0,10000000000.0
1530,10000000000.0,20000000000.0,10000000000.0
1540,10000000000.0,20000000000.0,10000000000.0
1550,10000000000.0,20000000000.0,10000000000.0
1560,10000000000.0,20000000000.0,10000000000.0
1570,10000000000.0,20000000000.0,10000000000.0
1580,10000000000.0,20000000000.0,10000000000.0
1590,10000000000.0,20000000000.0,10000000000.0
1600,10000000000.0,20000000000.0,10000000000.0
1610,10000000000.0,20000000000.0,10000000000.0
1620,10000000000.0,20000000000.0,10000000000.0
1630,10000000000.0,20000000000.0,10000000000.0
1640,10000000000.0,20000000000.0,10000000000.0
1650,10000000000.0,20000000000.0,10000000000.0
1660,10000000000.0,20000000000.0,10000000000.0
1670,10000000000.0,20000000000.0,10000000000.0
1680,10000000000.0,20000000000.0,10000000000.0
1690,10000000000.0,20000000000.0,10000000000.0
1700,10000000000.0,20000000000.0,10000000000.0
1710,10000000000.0,20000000000.0,10000000000.0
1720,10000000000.0,20000000000.0,10000000000.0
1730,10000000000.0,20000000000.0,10000000000.0
1740,10000000000.0,20000000000.0,10000000000.0
1750,10000000000.0,20000000000.0,10000000000.0
1760,10000000000.0,20000000000.0,10000000000.0
1770,10000000000.0,20000000000.0,10000000000.0
1780,10000000000.0,20000000000.0,10000000000.0
1790,10000000000.0,20000000000.0,10000000000.0
1800,10000000000.0,20000000000.0,10000000000.0
1810,10000000000.0,20000000000.0,10000000000.0
1820,10000000000.0,20000000000.0,10000000000.0
1830,10000000000.0,20000000000.0,10000000000.0
1840,10000000000.0,20000000000.0,10000000000.0
1850,10000000000.0,20000000000.0,10000000000.0
1860,10000000000.0,20000000000.0,10000000000.0
1870,10000000000.0,20000000000.0,10000000000.0
1880,10000000000.0,20000000000.0,10000000000.0
1890,10000000000.0,20000000000.0,10000000000.0
1900,10000000000.0,20000000000.0,10000000000.0
1910,10000000000.0,20000000000.0,10000000000.0
1920,10000000000.0,20000000000.0,10000000000.0
1930,10000000000.0,20000000000.0,10000000000.0
1940,10000000000.0,20000000000.0,10000000000.0
1950,10000000000.0,20000000000.0,10000000000.0
1960,10000000000.0,20000000000.0,10000000000.0
1970,10000000000.0,20000000000.0,10000000000.0
1980,10000000000.0,20000000000.0,10000000000.0
1990,10000000000.0,20000000000.0,10000000000.0
2000,10000000000.0,20000000000.0,10000000000.0
2010,10000000000.0,20000000000.0,10000000000.0
2020,10000000000.0,20000000000.0,10000000000.0
2030,10000000000.0,20000000000.0,10000000000.0
2040,10000000000.0,20000000000.0,10000000000.0
2050,10000000000.0,20000000000.0,10000000000.0
2060,10000000000.0,20000000000.0,10000000000.0
2070,10000000000.0,20000000000.0,10000000000.0
2080,10000000000.0,20000000000.0,10000000000.0
2090,10000000000.0,20000000000.0,10000000000.0
2100,10000000000.0,20000000000.0,10000000000.0
2110,10000000000.0,20000000000.0,10000000000.0
2120,10000000000.0,20000000000.0,10000000000.0
2130,10000000000.0,20000000000.0,10000000000.0
2140,10000000000.0,20000000000.0,10000000000.0
2150,10000000000.0,20000000000.0,10000000000.0
2160,10000000000.0,20000000000.0,10000000000.0
2170,10000000000.0,20000000000.0,10000000000.0
2180,10000000000.0,20000000000.0,10000000000.0
2190,10000000000.0,20000000000.0,10000000000.0
2200,10000000000.0,20000000000.0,10000000000.0
2210,10000000000.0,20000000000.0,10000000000.0
2220,10000000000.0,20000000000.0,10000000000.0
2230,10000000000.0,20000000000.0,10000000000.0
2240,10000000000.0,20000000000.0,10000000000.0
2250,10000000000.0,20000000000.0,10000000000.0
2260,10000000000.0,20000000000.0,10000000000.0
2270,10000000000.0,20000000000.0,10000000000.0
2280,10000000000.0,20000000000.0,10000000000.0
2290,10000000000.0,20000000000.0,10000000000.0
2300,10000000000.0,20000000000.0,10000000000.0
2310,10000000000.0,20000000000.0,10000000000.0
2320,10000000000.0,20000000000.0,10000000000.0
2330,10000000000.0,20000000000.0,10000000000.0
2340,10000000000.0,20000000000.0,10000000000.0
2350,10000000000.0,20000000000.0,10000000000.0
2360,10000000000.0,20000000000.0,10000000000.0
2370,10000000000.0,20000000000.0,10000000000.0
2380,10000000000.0,20000000000.0,10000000000.0
2390,10000000000.0,20000000000.0,10000000000.0
2400,10000000000.0,20000000000.0,10000000000.0
2410,10000000000.0,20000000000.0,10000000000.0
2420,10000000000.0,20000000000.0,10000000000.0
2430,10000000000.0,20000000000.0,10000000000.0
2440,10000000000.0,20000000000.0,10000000000.0
2450,10000000000.0,20000000000.0,10000000000.0
2460,10000000000.0,20000000000.0,10000000000.0
2470,10000000000.0,20000000000.0,10000000000.0
2480,10000000000.0,20000000000.0,10000000000.0
2490,10000000000.0,20000000000.0,10000000000.0
2500,10000000000.0,20000000000.0,10000000000.0
2510,10000000000.0,20000000000.0,10000000000.0
2520,10000000000.0,20000000000.0,10000000000.0
2530,10000000000.0,20000000000.0,10000000000.0
2540,10000000000.0,20000000000.0,10000000000.0
2550,10000000000.0,20000000000.0,10000000000.0
2560,10000000000.0,20000000000.0,10000000000.0
2570,10000000000.0,20000000000.0,10000000000.0
2580,10000000000.0,20000000000.0,10000000000.0
2590,10000000000.0,20000000000.0,10000000000.0
2600,10000000000.0,20000000000.0,10000000000.0
2610,10000000000.0,20000000000.0,10000000000.0
2620,10000000000.0,20000000000.0,10000000000.0
2630,10000000000.0,20000000000.0,10000000000.0
2640,10000000000.0,20000000000.0,10000000000.0
2650,10000000000.0,20000000000.0,10000000000.0
2660,10000000000.0,20000000000.0,10000000000.0
2670,10000000000.0,20000000000.0,10000000000.0
2680,10000000000.0,20000000000.0,10000000000.0
2690,10000000000.0,20000000000.0,10000000000.0
2700,10000000000.0,20000000000.0,10000000000.0
2710,10000000000.0,20000000000.0,10000000000.0
2720,10000000000.0,20000000000.0,10000000000.0
2730,10000000000.0,20000000000.0,10000000000.0
2740,10000000000.0,20000000000.0,10000000000.0
2750,10000000000.0,20000000000.0,10000000000.0
2760,10000000000.0,20000000000.0,10000000000.0
2770,10000000000.0,20000000000.0,10000000000.0
2780,10000000000.0,20000000000.0,10000000000.0
2790,10000000000.0,20000000000.0,10000000000.0
2800,10000000000.0,20000000000.0,10000000000.0
2810,10000000000.0,20000000000.0,10000000000.0
2820,10000000000.0,20000000000.0,10000000000.0
2830,10000000000.0,20000000000.0,10000000000.0
2840,10000000000.0,20000000000.0,10000000000.0
2850,10000000000.0,20000000000.0,10000000000.0
2860,10000000000.0,20000000000.0,10000000000.0
2870,10000000000.0,20000000000.0,10000000000.0
2880,10000000000.0,20000000000.0,10000000000.0
2890,10000000000.0,20000000000.0,10000000000.0
2900,10000000000.0,20000000000.0,10000000000.0
2910,10000000000.0,20000000000.0,10000000000.0
2920,10000000000.0,20000000000.0,10000000000.0
2930,10000000000.0,20000000000.0,10000000000.0
2940,10000000000.0,20000000000.0,10000000000.0
2950,10000000000.0,20000000000.0,10000000000.0
2960,10000000000.0,20000000000.0,10000000000.0
2970,10000000000.0,20000000000.0,10000000000.0
2980,10000000000.0,20000000000.0,10000000000.0
2990,10000000000.0,20000000000.0,10000000000.0
3000,10000000000.0,20000000000.0,10000000000.0
3010,10000000000.0,20000000000.0,10000000000.0
3020,10000000000.0,20000000000.0,10000000000.0
3030,10000000000.0,20000000000.0,10000000000.0
3040,10000000000.0,20000000000.0,10000000000.0
3050,10000000000.0,20000000000.0,10000000000.0
3060,10000000000.0,20000000000.0,10000000000.0
3070,10000000000.0,20000000000.0,10000000000.0
3080,10000000000.0,20000000000.0,10000000000.0
3090,10000000000.0,20000000000.0,10000000000.0
3100,10000000000.0,20000000000.0,10000000000.0
3110,10000000000.0,20000000000.0,10000000000.0
3120,10000000000.0,20000000000.0,10000000000.0
3130,10000000000.0,20000000000.0,10000000000.0
3140,10000000000.0,20000000000.0,10000000000.0
3150,10000000000.0,20000000000.0,10000000000.0
3160,10000000000.0,20000000000.0,10000000000.0
3170,10000000000.0,20000000000.0,10000000000.0
3180,10000000000.0,20000000000.0,10000000000.0
3190,10000000000.0,20000000000.0,10000000000.0
3200,10000000000.0,20000000000.0,10000000000.0
3210,10000000000.0,20000000000.0,10000000000.0
3220,10000000000.0,20000000000.0,10000000000.0
3230,10000000000.0,20000000000.0,10000000000.0
3240,10000000000.0,20000000000.0,10000000000.0
3250,10000000000.0,20000000000.0,10000000000.0
3260,10000000000.0,20000000000.0,10000000000.0
3270,10000000000.0,20000000000.0,10000000000.0
3280,10000000000.0,20000000000.0,10000000000.0
3290,10000000000.0,20000000000.0,10000000000.0
3300,10000000000.0,20000000000.0,10000000000.0
3310,10000000000.0,20000000000.0,10000000000.0
3320,10000000000.0,20000000000.0,10000000000.0
3330,10000000000.0,20000000000.0,10000000000.0
3340,10000000000.0,20000000000.0,10000000000.0
3350,10000000000.0,20000000000.0,10000000000.0
3360,10000000000.0,20000000000.0,10000000000.0
3370,10000000000.0,20000000000.0,10000000000.0
3380,10000000000.0,20000000000.0,10000000000.0
3390,10000000000.0,20000000000.0,10000000000.0
3400,10000000000.0,20000000000.0,10000000000.0
3410,10000000000.0,20000000000.0,10000000000.0
3420,10000000000.0,20000000000.0,10000000000.0
3430,10000000000.0,20000000000.0,10000000000.0
3440,10000000000.0,20000000000.0,10000000000.0
3450,10000000000.0,20000000000.0,10000000000.0
3460,10000000000.0,20000000000.0,10000000000.0
3470,10000000000.0,20000000000.0,10000000000.0
3480,10000000000.0,20000000000.0,10000000000.0
3490,10000000000.0,20000000000.0,10000000000.0
3500,10000000000.0,20000000000.0,10000000000.0
3510,10000000000.0,20000000000.0,10000000000.0
3520,10000000000.0,20000000000.0,10000000000.0
3530,10000000000.0,20000000000.0,10000000000.0
3540,10000000000.0,20000000000.0,10000000000.0
3550,10000000000.0,20000000000.0,10000000000.0
3560,10000000000.0,20000000000.0,10000000000.0
3570,10000000000.0,20000000000.0,10000000000.0
3580,10000000000.0,20000000000.0,10000000000.0
3590,10000000000.0,20000000000.0,10000000000.0
3600,10000000000.0,20000000000.0,10000000000.0
3610,10000000000.0,20000000000.0,10000000000.0
3620,10000000000.0,20000000000.0,10000000000.0
3630,10000000000.0,20000000000.0,10000000000.0
3640,10000000000.0,20000000000.0,10000000000.0
3650,10000000000.0,20000000000.0,10000000000.0
3660,10000000000.0,20000000000.0,8.709353619704808e+153
3670,10000000000.0,20000000000.0,3.036763834397962e+153
3680,10000000000.0,20000000000.0,1.0588540767299764e+153
3690,10000000000.0,20000000000.0,3.6919958776773392e+152
3700,10000000000.0,20000000000.0,1.2873193634841656e+152
3710,10000000000.0,20000000000.0,4.488605075701838e+151
3720,10000000000.0,20000000000.0,1.5650798160206598e+151
3730,10000000000.0,20000000000.0,5.457095888820789e+150
3740,10000000000.0,20000000000.0,1.902771681990156e+150
3750,10000000000.0,20000000000.0,6.63455461942781e+149
3760,10000000000.0,20000000000.0,2.3133261554603383e+149
3770,10000000000.0,20000000000.0,8.06606955328441e+148
3780,10000000000.0,20000000000.0,2.812464549577313e+148
3790,10000000000.0,20000000000.0,9.806457519831668e+147
3800,10000000000.0,20000000000.0,3.419300310921822e+147
3810,10000000000.0,20000000000.0,1.1922362986456663e+147
3820,10000000000.0,20000000000.0,4.157070928423687e+146
3830,10000000000.0,20000000000.0,1.4494810067078306e+146
3840,10000000000.0,20000000000.0,5.054027763734641e+145
3850,10000000000.0,20000000000.0,1.7622305168810866e+145
3860,10000000000.0,20000000000.0,6.144517877227142e+144
3870,10000000000.0,20000000000.0,2.1424609085981236e+144
3880,10000000000.0,20000000000.0,7.4702992758522255e+143
3890,10000000000.0,20000000000.0,2.6047322985843142e+143
3900,10000000000.0,20000000000.0,9.082139947484663e+142
3910,10000000000.0,20000000000.0,3.166746389658849e+142
3920,10000000000.0,20000000000.0,1.1041761913385544e+142
3930,10000000000.0,20000000000.0,3.850024319914864e+141
3940,10000000000.0,20000000000.0,1.3424204742149782e+141
3950,10000000000.0,20000000000.0,4.680730769075811e+140
3960,10000000000.0,20000000000.0,1.6320699030894269e+140
3970,10000000000.0,20000000000.0,5.690675879433797e+139
3980,10000000000.0,20000000000.0,1.984215988755673e+139
3990,10000000000.0,20000000000.0,6.918533357808074e+138
4000,10000000000.0,20000000000.0,2.412343418980335e+138
4010,10000000000.0,20000000000.0,8.411321403155641e+137
4020,10000000000.0,20000000000.0,2.932846426032053e+137
4030,10000000000.0,20000000000.0,1.0226203168817165e+137
4040,10000000000.0,20000000000.0,3.5656565690488473e+136
4050,10000000000.0,20000000000.0,1.2432675704282703e+136
4060,10000000000.0,20000000000.0,4.335005970838462e+135
4070,10000000000.0,20000000000.0,1.5115231197361416e+135
4080,10000000000.0,20000000000.0,5.270355235646834e+134
4090,10000000000.0,20000000000.0,1.8376592423382065e+134
4100,10000000000.0,20000000000.0,6.407521580538339e+133
4110,10000000000.0,20000000000.0,2.234164629609195e+133
4120,10000000000.0,20000000000.0,7.790050379787286e+132
4130,10000000000.0,20000000000.0,2.7162226147246444e+132
4140,10000000000.0,20000000000.0,9.470882642665326e+131
4150,10000000000.0,20000000000.0,3.302292586214712e+131
4160,10000000000.0,20000000000.0,1.1514382277151407e+131
4170,10000000000.0,20000000000.0,4.01481685111224e+130
4180,10000000000.0,20000000000.0,1.39988007693301e+130
4190,10000000000.0,20000000000.0,4.8810800155207007e+129
4200,10000000000.0,20000000000.0,1.701927365815042e+129
4210,10000000000.0,20000000000.0,5.93425379075891e+128
4220,10000000000.0,20000000000.0,2.069146354919329e+128
4230,10000000000.0,20000000000.0,7.214667233718728e+127
4240,10000000000.0,20000000000.0,2.515598916893629e+127
4250,10000000000.0,20000000000.0,8.771351062597204e+126
4260,10000000000.0,20000000000.0,3.058381006075871e+126
4270,10000000000.0,20000000000.0,1.0663915184300036e+126
4280,10000000000.0,20000000000.0,3.718277311820442e+125
4290,10000000000.0,20000000000.0,1.2964831329447733e+125
4300,10000000000.0,20000000000.0,4.520557164111445e+124
4310,10000000000.0,20000000000.0,1.576220820365259e+124
4320,10000000000.0,20000000000.0,5.495942168981009e+123
4330,10000000000.0,20000000000.0,1.9163165423601096e+123
4340,10000000000.0,20000000000.0,6.681782627279486e+122
4350,10000000000.0,20000000000.0,2.3297935435670917e+122
4360,10000000000.0,20000000000.0,8.12348778526025e+121
4370,10000000000.0,20000000000.0,2.8324850491359486e+121
4380,10000000000.0,20000000000.0,9.876264685392947e+120
4390,10000000000.0,20000000000.0,3.4436405645175306e+120
4400,10000000000.0,20000000000.0,1.2007232203010564e+120
4410,10000000000.0,20000000000.0,4.186662994464211e+119
4420,10000000000.0,20000000000.0,1.4597991221341763e+119
4430,10000000000.0,20000000000.0,5.090004807650941e+118
4440,10000000000.0,20000000000.0,1.7747749364332308e+118
4450,10000000000.0,20000000000.0,6.188257563641158e+117
4460,10000000000.0,20000000000.0,2.1577119942274258e+117
4470,10000000000.0,20000000000.0,7.523476523322791e+116
4480,10000000000.0,20000000000.0,2.623274058281163e+116
4490,10000000000.0,20000000000.0,9.146791065962727e+115
4500,10000000000.0,20000000000.0,3.1892888408005006e+115
4510,10000000000.0,20000000000.0,1.1120362580386563e+115
4520,10000000000.0,20000000000.0,3.8774306778755977e+114
4530,10000000000.0,20000000000.0,1.3519764803575493e+114
4540,10000000000.0,20000000000.0,4.714050502229587e+113
4550,10000000000.0,20000000000.0,1.6436877756700347e+113
4560,10000000000.0,20000000000.0,5.731184896320666e+112
4570,10000000000.0,20000000000.0,1.99834060957377e+112
4580,10000000000.0,20000000000.0,6.967782865346655e+111
4590,10000000000.0,20000000000.0,2.429515660444581e+111
4600,10000000000.0,20000000000.0,8.471197306823381e+110
4610,10000000000.0,20000000000.0,2.953723862722498e+110
4620,10000000000.0,20000000000.0,1.0298998289402274e+110
4630,10000000000.0,20000000000.0,3.591038658141354e+109
4640,10000000000.0,20000000000.0,1.2521177576595248e+109
4650,10000000000.0,20000000000.0,4.3658646656223303e+108
4660,10000000000.0,20000000000.0,1.5222828812969027e+108
4670,10000000000.0,20000000000.0,5.3078722044153765e+107
4680,10000000000.0,20000000000.0,1.850740600485702e+107
4690,10000000000.0,20000000000.0,6.453133456070921e+106
4700,10000000000.0,20000000000.0,2.2500685072199306e+106
4710,10000000000.0,20000000000.0,7.845503772155813e+105
4720,10000000000.0,20000000000.0,2.735558017073955e+105
4730,10000000000.0,20000000000.0,9.538301021963961e+104
4740,10000000000.0,20000000000.0,3.3257999215426304e+104
4750,10000000000.0,20000000000.0,1.159634728728187e+104
4760,10000000000.0,20000000000.0,4.043396282987311e+103
4770,10000000000.0,20000000000.0,1.409845108658154e+103
4780,10000000000.0,20000000000.0,4.915825932695403e+102
4790,10000000000.0,20000000000.0,1.714042518015361e+102
4800,10000000000.0,20000000000.0,5.976496714466725e+101
4810,10000000000.0,20000000000.0,2.0838755516630328e+101
4820,10000000000.0,20000000000.0,7.266024767163936e+100
4830,10000000000.0,20000000000.0,2.5335061815426873e+100
4840,10000000000.0,20000000000.0,8.833789833640119e+99
4850,10000000000.0,20000000000.0,3.080152059364875e+99
4860,10000000000.0,20000000000.0,1.0739826153301476e+99
4870,10000000000.0,20000000000.0,3.7447458300783424e+98
4880,10000000000.0,20000000000.0,1.3057121346026964e+98
4890,10000000000.0,20000000000.0,4.552736703129095e+97
4900,10000000000.0,20000000000.0,1.58744113183307e+97
4910,10000000000.0,20000000000.0,5.535064975981335e+96
4920,10000000000.0,20000000000.0,1.9299578216773163e+96
4930,10000000000.0,20000000000.0,6.729346827212407e+95
4940,10000000000.0,20000000000.0,2.346378154604307e+95
4950,10000000000.0,20000000000.0,8.181314748321466e+94
4960,10000000000.0,20000000000.0,2.852648064411854e+94
4970,10000000000.0,20000000000.0,9.946568772534098e+93
4980,10000000000.0,20000000000.0,3.468154083954562e+93
4990,10000000000.0,20000000000.0,1.2092705560197215e+93
5000,10000000000.0,20000000000.0,4.2164657113181625e+92
5010,10000000000.0,20000000000.0,1.4701906869575542e+92
5020,10000000000.0,20000000000.0,5.1262379537790744e+91
5030,10000000000.0,20000000000.0,1.7874086533051043e+91
5040,10000000000.0,20000000000.0,6.232308610556656e+90
5050,10000000000.0,20000000000.0,2.173071644550694e+90
5060,10000000000.0,20000000000.0,7.577032312474778e+89
5070,10000000000.0,20000000000.0,2.6419478073010017e+89
5080,10000000000.0,20000000000.0,9.211902402753288e+88
5090,10000000000.0,20000000000.0,3.21199176014546e+88
5100,10000000000.0,20000000000.0,1.1199522765415726e+88
5110,10000000000.0,20000000000.0,3.9050321277095944e+87
5120,10000000000.0,20000000000.0,1.3616005108301657e+87
5130,10000000000.0,20000000000.0,4.7476074215562555e+86
5140,10000000000.0,20000000000.0,1.6553883499554187e+86
5150,10000000000.0,20000000000.0,5.7719822762216844e+85
5160,10000000000.0,20000000000.0,2.0125657763578248e+85
5170,10000000000.0,20000000000.0,7.017382954990919e+84
5180,10000000000.0,20000000000.0,2.4468101423305627e+84
5190,10000000000.0,20000000000.0,8.531499436486798e+83
5200,10000000000.0,20000000000.0,2.974749915228246e+83
5210,10000000000.0,20000000000.0,1.0372311601293924e+83
5220,10000000000.0,20000000000.0,3.6166014293702996e+82
5230,10000000000.0,20000000000.0,1.2610309448562667e+82
5240,10000000000.0,20000000000.0,4.396943027703123e+81
5250,10000000000.0,20000000000.0,1.5331192361080964e+81
5260,10000000000.0,20000000000.0,5.345656237334748e+80
5270,10000000000.0,20000000000.0,1.863915078144716e+80
5280,10000000000.0,20000000000.0,6.499070019263693e+79
5290,10000000000.0,20000000000.0,2.266085596417542e+79
5300,10000000000.0,20000000000.0,7.90135190891947e+78
5310,10000000000.0,20000000000.0,2.7550310582831983e+78
5320,10000000000.0,20000000000.0,9.606199318292378e+77
5330,10000000000.0,20000000000.0,3.3494745935918705e+77
5340,10000000000.0,20000000000.0,1.1678895764481954e+77
5350,10000000000.0,20000000000.0,4.072179157250065e+76
5360,10000000000.0,20000000000.0,1.4198810763576856e+76
5370,10000000000.0,20000000000.0,4.950819188319069e+75
5380,10000000000.0,20000000000.0,1.7262439118002419e+75
5390,10000000000.0,20000000000.0,6.019040343986304e+74
5400,10000000000.0,20000000000.0,2.0987095980401128e+74
5410,10000000000.0,20000000000.0,7.317747888675248e+73
5420,10000000000.0,20000000000.0,2.551540918868354e+73
5430,10000000000.0,20000000000.0,8.896673074423386e+72
