iteration,loss,gradient_norm,learning_rate
0,46.736568700203925,9.791383296461547,0.0006222594010258825
1,42.554573805702766,9.449795307110808,0.0006605696019147279
2,38.59317227775778,9.111558414171126,0.00028006993874113775
3,35.10430344869668,8.85930402017119,0.0006413362909841181
4,32.451685416238305,9.184578458391462,0.0011233976752779002
5,30.31333890527762,9.596057471012925,0.0006898193649647392
6,27.394370603417357,9.145131208449826,0.0012081394291935223
7,25.15931460817793,9.248330766795393,0.0005509896836596808
8,23.248650911372252,9.167181589536519,0.0008393491276083958
9,22.843325058273194,9.982249457238886,0.000810081074338212
10,21.049296022816872,9.98459872435218,0.005403477254401103
11,19.785291809869037,10.11470222941856,0.00020594615071477465
12,18.921421492286143,10.028054451999285,9.158143261852937e-05
13,16.77058727412072,9.396294442803963,0.0008825039845690654
14,15.882474146172612,9.603812924075019,0.005621887718129287
15,14.298978512576817,9.272753712959993,0.03769769183057879
16,13.065107328235896,8.613243300871416,0.0006374771204187819
17,12.754897294842245,8.86371774841287,0.013666940091682438
18,11.980185764106885,8.851111740530405,0.025077182918286384
19,10.8221357555501,8.47401430104288,0.0001859246515860549
20,9.1873637497306,7.726627270775748,0.17526135831514686
21,8.363618658025006,7.458984886838696,0.0007079550336816778
22,7.0338369012794795,6.834753602037556,0.019344030231041788
23,6.34005792852247,6.498074803995411,0.012432468886876685
24,5.728262016327783,6.240896475454314,0.012853403123921036
25,4.8409158041423375,5.84205743037741,0.04683849213783507
26,3.919412185734714,5.164842413329336,0.005514460616031651
27,3.3952945671814487,4.756719622723159,0.006599858729883303
28,3.0310971308066263,4.489496793948347,0.023625254525941598
29,2.4416641593107604,3.9487451537849223,0.030182650571835216
30,2.129587052176449,3.6820751974958954,0.0005826785724710953
31,1.9120541179861754,3.6067341656981835,0.027145365926198647
32,1.4649682003593436,3.0529388039679044,0.1591976003520929
33,1.3390405451874534,2.89725749256344,0.012605734073029036
34,1.2495739305580797,2.854928272877652,0.022437893563704223
35,1.1178131656248111,2.6024755467973884,0.08232103382899747
36,0.8842224448454079,2.1889762819917764,0.019063563694098933
37,0.7944730786904203,2.0790085095491166,0.027629824982390715
38,0.7372847101822831,2.0014927442205015,0.012588972649851378
39,0.7046300288135475,1.9901068544370182,0.0034304536799796216
40,0.5419338162033931,1.6363693883582147,0.6993988044751863
41,0.5436327174843287,1.6690309759220812,0.0611613739466635
42,0.5400524315445563,1.7862084953209871,0.03204270391545048
43,0.5295683188317397,1.706701030611106,0.02227183104014795
44,0.5249843241402427,1.721935971270441,0.030851363532634114
45,0.5335828183123834,1.8521936277445092,0.20542157753671117
46,0.492263772959207,1.6418851446561376,0.06887220072388058
47,0.4627640611499821,1.6325915968973217,0.257028374607093
48,0.40523528514619755,1.5013387500338733,0.003515431064557492
49,0.42279185805057323,1.5800917079522532,0.00985774385839944
50,0.4261341606003654,1.6573398331704612,0.032707716283858504
51,0.3703202594534876,1.4210853303763207,0.03873015184513257
52,0.3337624996001348,1.4054209871065273,0.1240246245423587
53,0.29267138089456335,1.3223725878794665,0.02679173937806269
54,0.30418815067068744,1.406262297972586,0.03282640096453279
55,0.32823178300321515,1.3989768477740603,0.09275688945734142
56,0.2664013288546632,1.1977536071679897,0.014781401783266463
57,0.24334998007774702,1.1381909405723893,0.05182752859077157
58,0.2273108981395878,1.079028796191882,0.13306082987960066
59,0.2425563565309642,1.1641177619993637,0.020870591411417987
60,0.22454962371367065,1.0426351696457037,0.29013988267572477
61,0.23638142765246278,1.1152111310873443,0.04659122803978831
62,0.20279737741744663,1.0300345686640278,0.06458990730394334
63,0.20735790491820483,1.0546851102065462,0.4785478694270564
64,0.19506027658834915,1.0127184997359464,0.16021035839192738
65,0.18610956345448193,1.034776251170077,0.027227541682585246
66,0.1569888130471662,0.9018848852582314,0.016731061291449346
67,0.15711978655343525,0.8949260017748606,0.006993273523976406
68,0.16662308344198531,0.9842696112644861,0.07172652182940364
69,0.139204569216078,0.8670891932598791,0.02245959876937803
70,0.1710853604660902,1.024143597559296,0.04104353758918123
71,0.11521209635232395,0.7376137009674567,0.021303343463624443
72,0.127668698976404,0.7875769411534056,0.00805212478735739
73,0.10477716209850461,0.733217884408738,0.08696281531063318
74,0.11435267293395251,0.7333624993425497,0.03269547133925422
75,0.1346766822758109,0.9448592935514781,0.03585720243003618
76,0.09078139069315361,0.6153322872169782,0.031379210467408346
77,0.07857930418651607,0.6172074299646364,0.016784017760286093
78,0.06361645471249938,0.5149199717672462,0.017280031549897663
79,0.0633171876983979,0.5431930282813987,0.02304697789730173
80,0.055237190142443694,0.37085996086841355,0.008779871897197249
81,0.05944355180380384,0.4730712777384214,0.046445904347383486
82,0.06387584478487,0.49478512353186954,0.022509171428425834
83,0.06951572374039001,0.7071416440437215,0.38883941710252545
84,0.06376016588854853,0.6882920938226356,0.061490027642922315
85,0.05066790104883364,0.5165691663149011,0.03108178356468033
86,0.04812757987058764,0.3861391608857552,0.17721347498516843
87,0.04631774114716233,0.37128616268623643,0.02169545100174232
88,0.05093927338614517,0.4914607466309776,0.41319508280636097
89,0.04026576543074728,0.42399366832777907,0.05281665710271447
90,0.04288500071197154,0.37341814804281426,0.054552181004572486
91,0.03924821508728562,0.32449583435155577,0.0646920541563418
92,0.04072601898300408,0.40855719502986904,0.030351687042095614
93,0.048594907858491666,0.4464497051434605,0.011484775198971599
94,0.04610308077003161,0.4481086768812583,0.029477392451028702
95,0.0440731970125918,0.37375218713381486,0.012269188697710572
96,0.044781269797430544,0.4201455148976814,0.010772253241141548
97,0.055032496503220354,0.48312080304948035,0.024384492953432153
98,0.03699173348151761,0.31482802904813484,0.050227417110521304
99,0.03710926712953532,0.3954842739858841,0.04953469191977087
100,0.041185641450321574,0.554207095542538,0.13596036857142302
101,0.04286516909910491,0.41792517473089996,0.010687204593438785
102,0.045461563554187824,0.5268622142343066,0.2145219130578887
103,0.02840448222399513,0.29081826924492904,0.0015077930495489714
104,0.029587386115206445,0.2632708138314847,0.24396262990067122
105,0.028424083412699752,0.23743572836469068,0.04831313692004346
106,0.04062174904327254,0.48202703816879544,0.01350355047471451
107,0.0398139726258016,0.391919696727496,0.4162303573226682
108,0.0390334076025853,0.520275341032737,0.005839812145123056
109,0.03713341438879845,0.3965211977200884,0.06507598844785978
110,0.03506574449888387,0.37509155205592454,0.011529593043493698
111,0.02984544361041633,0.2624244964616808,0.023315467186545015
112,0.03881314597703511,0.35949370009772436,0.2906623623956056
113,0.02914347603352765,0.26386869645937994,0.21462405209083432
114,0.0434678094620296,0.5139472831980327,0.06691450212511796
115,0.03909868590828843,0.364372106154155,0.1979791873287313
116,0.04268624073093868,0.42561812983236164,0.42266805300637944
117,0.027808383098083235,0.2552823699463231,0.0795526662302817
118,0.03184040858790322,0.2777671569411285,0.010208063517852351
119,0.029760023539073213,0.2652641332555874,0.018650642953798733
120,0.03438506390802951,0.35579859691518717,0.004766657636602369
121,0.036176369615100505,0.3232556636884532,0.00625632295829598
122,0.031084172874978194,0.27922252920707624,0.034274907944415366
123,0.028532121364354734,0.27863969449550474,0.01876058747256918
124,0.04182753183727467,0.4917379480108443,0.02157856517351085
125,0.03669353669949244,0.4561075868825022,0.012323476884763023
126,0.03460532895787034,0.3884341349014078,0.01325185328642833
127,0.052052426324557456,0.7316019019861912,0.8123819233365999
128,0.03160321111644809,0.32584032759960274,0.042828098982823054
129,0.03228178357512447,0.30536346895586314,0.007583603906656723
130,0.02840583150896106,0.32244497692270235,0.022554254782009484
131,0.032716583731850435,0.30471155152853474,0.011555281868736503
132,0.033436261762305394,0.2764108225826209,0.0049857551615310565
133,0.02839231118363659,0.3117115887882272,0.012308195751163247
134,0.030367536480976665,0.2794710118588514,0.07710503967645473
135,0.033451904675695365,0.41110133808918164,0.05044421512573071
136,0.03161167760502967,0.3340044724180919,0.04583035744543351
137,0.029485098315920978,0.29481135152010696,0.03211988606713283
138,0.03164958388401197,0.27748839283445115,0.008308913878654905
139,0.0533459389683034,0.6552989389598461,0.001769168193870581
140,0.043759279357378,0.5501006226512941,0.08313678230963314
141,0.048308648740195276,0.595674777353559,0.03887651703018332
142,0.03153661235445981,0.3573798909487215,0.10712720111757959
143,0.036563438234505516,0.41204277603520595,0.08251366494156481
144,0.032278968622615346,0.2859117136849813,0.059989915198555885
145,0.035408525682783396,0.3851303369003156,0.018968206566466923
146,0.028797998661784636,0.27852434087227074,0.023217528313481783
147,0.028760187962519522,0.3086548875793803,0.09544969901781408
148,0.03294477672731401,0.37324770537779617,0.07930312672240385
149,0.04055820098181607,0.4370199024513889,0.030974262593696334
150,0.028880361243205463,0.2748109972369117,0.011399159675680247
151,0.03112867504225559,0.37022829740486873,0.018524354453466053
152,0.03100476895960952,0.29289403315074336,0.026631497574357607
153,0.03458270003316635,0.45038389993702016,0.011673347543424254
154,0.02719852348941302,0.33060941795913024,0.023029501358460085
155,0.02596618503621602,0.25821560710432984,0.002624221665556537
156,0.034985430454438485,0.5089598640083168,0.02993662803042433
157,0.0317605426760523,0.34493872106887047,0.26704187737696417
158,0.03184349014195777,0.3723059827241665,0.10681871482412228
159,0.03399887549687333,0.4282856567730907,0.02144440958203699
160,0.03311187373699916,0.36615338711942624,0.028161742622108375
161,0.025757063785295426,0.2267746266355485,0.027833353881567713
162,0.03423411405510855,0.3619196849869598,0.05287693225275277
163,0.03167028785946124,0.342092186162908,0.020691782283792936
164,0.026462232124734395,0.23310353915100548,0.0412737364974946
165,0.029120864635904808,0.27351940764054944,0.054695019375963674
166,0.03337628986041337,0.36880393403611095,0.13152658418488583
167,0.030045483076004034,0.3344840503288504,0.03513716011045345
168,0.038922093796046,0.5058899334013001,0.006841009234255088
169,0.03597936067247582,0.38644955738560477,0.031557139140878286
170,0.04218081650362976,0.40748880748668026,0.06258401733404194
171,0.03670983559624189,0.38404207028953574,0.03711127310080843
172,0.03703182939745593,0.3575478995220701,0.03961092695927786
173,0.04614028843063552,0.6658824418675097,0.21138575981107954
174,0.034028895605448924,0.4302607594628694,0.020438824221020363
175,0.04304626513805264,0.6137233068000874,0.012469281689946458
176,0.038701058465436734,0.479841805589596,0.11193085488059588
