iteration,loss,gradient_norm,learning_rate
0,41.73792246109863,9.451305247876762,0.5120000000000001
1,39.55286754161406,5.9240628307006915,0.20480000000000007
2,34.46443637307797,1.9971449594415733,0.5120000000000001
3,34.28148021031779,1.1251934819102731,0.08192000000000003
4,34.22063835121931,0.7446812838467948,0.5120000000000001
5,34.186604681604564,0.35307247154792587,0.5120000000000001
6,34.180729133528374,0.24380716634840968,0.20480000000000007
7,34.17715907239383,0.12192950230373324,0.5120000000000001
8,34.17620834805586,0.03626999767696918,0.20480000000000007
9,34.17609592518796,0.014847077053894799,0.20480000000000007
10,34.176079789604586,0.007882992213194894,0.5120000000000001
11,34.17607404656425,0.0019575443301634143,0.5120000000000001
12,34.1760735319169,0.0011185333277753068,0.5120000000000001
13,34.1760734238661,0.0005404588848900925,0.5120000000000001
