iteration,loss,gradient_norm,learning_rate
0,10.634572828625222,13.341900367446353,1.0
1,10.327016827106664,9.731808218706647,0.2621440000000001
2,2.8315218534422604,5.34963432134592,1.0
3,2.0980759592611333,3.4569642410330053,0.2621440000000001
4,1.3504611194103266,1.6124760818684403,1.0
5,1.2253679594570706,1.389145911338955,0.6400000000000001
6,1.1232001248549228,0.9415270539026819,1.0
7,1.0855046390447176,0.7846233298148638,0.6400000000000001
8,1.0740945069846766,0.5924878474852352,1.0
9,1.0274087106538135,0.2775678487917487,1.0
10,1.0197063858644981,0.11226970837152246,1.0
11,1.0180390049848698,0.06284015405341463,1.0
12,1.0174418158954939,0.027746782909030945,1.0
13,1.0173290154989336,0.013343420154377034,1.0
14,1.017261271280194,0.013902378764006114,1.0
15,1.0171802476986684,0.009049574677069405,1.0
16,1.0170952935313795,0.007261671531853993,1.0
17,1.017081743079715,0.0040029033041770945,1.0
18,1.0170722084338157,0.002782955375489203,1.0
19,1.017053188395992,0.0021261702908196073,1.0
20,1.017049892411959,0.0021558347278134455,1.0
21,1.017045112687071,0.0016338969900681817,1.0
22,1.0170389680437757,0.0016294497200685261,1.0
23,1.0170355507327233,0.0010980386164756975,1.0
24,1.0170346846143565,0.0005736682641589564,1.0
25,1.0170343317980075,0.00040899308960861964,1.0
26,1.0170341029225183,0.00037705416193372884,1.0
27,1.017033931254652,0.0003212326792044127,1.0
28,1.0170337708062214,0.00031728989533080765,1.0
29,1.017033570102178,0.00036847201138735764,1.0
30,1.0170333733996202,0.00035542707274733237,1.0
31,1.0170332311499795,0.0002648392250297055,1.0
32,1.017033140099734,0.00020329965910504988,1.0
33,1.017033075167412,0.00018452193025079514,1.0
34,1.0170330333227189,0.00014377403386249313,1.0
35,1.0170330120693087,9.357774494500555e-05,1.0
36,1.0170330001389334,7.675132093376785e-05,1.0
37,1.01703299065095,7.56763260035539e-05,1.0
38,1.0170329834864358,6.155849255589288e-05,1.0
39,1.0170329793448216,4.091560809308611e-05,1.0
40,1.0170329770679765,3.254895715865261e-05,1.0
41,1.0170329754872922,3.053491158985156e-05,1.0
42,1.0170329742711846,2.5461514770846503e-05,1.0
43,1.0170329734385164,1.8798439056120344e-05,1.0
44,1.0170329729429162,1.4645652503979077e-05,1.0
45,1.0170329726665583,1.1832003588472023e-05,1.0
46,1.0170329724888378,9.71125237531958e-06,1.0
47,1.0170329723362717,9.10026558194502e-06,1.0
48,1.0170329721989246,8.720719331943489e-06,1.0
49,1.0170329721078248,6.500894431682832e-06,1.0
50,1.0170329720797546,4.678891560939421e-06,1.0
51,1.0170329720632771,3.724519322167212e-06,1.0
52,1.0170329720518512,3.1526969486927254e-06,1.0
53,1.0170329720431952,2.7662606143783838e-06,1.0
54,1.0170329720363223,2.476210039839552e-06,1.0
55,1.0170329720307139,2.2442681573071132e-06,1.0
56,1.0170329720260536,2.0509468288665674e-06,1.0
57,1.0170329720221318,1.8856769429723377e-06,1.0
58,1.0170329720187983,1.7419362184129973e-06,1.0
59,1.0170329720159406,1.6154347899890051e-06,1.0
60,1.0170329720134745,1.5031376596254836e-06,1.0
61,1.0170329720113334,1.4027967538501768e-06,1.0
62,1.0170329720094633,1.3126742738612164e-06,1.0
63,1.0170329720078226,1.2313841172234164e-06,1.0
64,1.0170329720063747,1.1577914054438057e-06,1.0
65,1.0170329720050932,1.090948326751047e-06,1.0
66,1.0170329720039526,1.0300509974688102e-06,1.0
67,1.0170329720029345,9.744097612872739e-07,1.0
