iteration,loss,gradient_norm,velocity_norm
0,0.2441710750037133,0.9885268093436156,3.131076692491787
10,0.014145908215231852,0.025495867218461147,0.061874897340697746
20,0.013287264981383001,0.017128740360647238,0.035543614302277385
30,0.012857439301589405,0.012678477242482746,0.026085514413002976
40,0.012608429798586368,0.009905925003523743,0.02028392679044787
50,0.012450521902059366,0.008032951745242095,0.016393000446397594
60,0.012343764800901725,0.006691305230983015,0.013621641232132818
70,0.01226814947987782,0.005685905029384743,0.011553543344357155
80,0.012212662327684753,0.004907966959841692,0.009957905324003995
90,0.012170754755289875,0.0042931285623811,0.00869913846603789
100,0.01213829655495537,0.003800470715445322,0.007691736233232778
110,0.012112570495983308,0.0034019524129810584,0.006877554570120042
120,0.012091736010923997,0.0030770773449869133,0.006214350810075522
130,0.012074520741310747,0.002810168187052041,0.005669939229033432
140,0.012060031801442866,0.002588924276615934,0.005219114721293773
150,0.012047634839505075,0.0024036000267889366,0.00484191789672826
160,0.012036874027767297,0.002246478463955496,0.004522538729532344
170,0.012027418002093754,0.002111486361508123,0.004248525460420556
180,0.012019022830939868,0.0019938839652512267,0.004010151828040073
190,0.012011506419498988,0.001890003360844258,0.0037998848986689183
200,0.012004730706853126,0.0017970266795650986,0.003611933680807683
210,0.011998589224507226,0.0017128008032408395,0.003441871302165173
220,0.011992998366195872,0.0016356858429007334,0.0032863253594656514
230,0.01198789123752333,0.0015644338933951975,0.0031427296162579495
240,0.011983213304504449,0.0014980938659754238,0.003009128752227071
250,0.011978919299683853,0.0014359379797659216,0.0028840273248698345
260,0.01197497100950971,0.0013774057096218265,0.002766274463297268
270,0.011971335680789234,0.0013220614727633075,0.0026549767452506987
280,0.01196798486326628,0.0012695629307597621,0.002549432886352612
290,0.011964893560445371,0.0012196373784154227,0.002449085067332715
300,0.01196203959914853,0.001172064227519682,0.002353482812905975
310,0.01195940315504096,0.0011266620470618655,0.0022622562609410733
320,0.011956966390032995,0.001083278989282051,0.002175096413150333
330,0.011954713170512481,0.0010417857205195827,0.0020917405526382697
340,0.011952628844487459,0.0010020701991748236,0.002011961472697898
350,0.011950700062109949,0.0009640338128061521,0.0019355595104972939
360,0.011948914628533806,0.0009275885139238137,0.0018623566420283915
370,0.011947261381207412,0.0008926546891221584,0.0017921920906930617
380,0.01194573008591802,0.0008591595666509401,0.0017249190472273376
390,0.011944311347467672,0.0008270360195113774,0.0016604022059279026
400,0.01194299653196657,0.000796221659392359,0.0015985159010494091
410,0.011941777698515597,0.000766658144810529,0.0015391426851431677
420,0.011940647538609716,0.0007382906473607831,0.0014821722335223793
430,0.011939599321995994,0.0007110674350131723,0.0014275004900726012
440,0.011938626848010132,0.0006849395423778243,0.0013750289923120597
450,0.011937724401626382,0.0006598605058879473,0.001324664330185273
460,0.011936886713611,0.0006357861477159319,0.0012763177051850535
470,0.011936108924284457,0.0006126743965234225,0.0012299045652484273
480,0.011935386550484284,0.0005904851362786753,0.0011853442973402699
490,0.011934715455386609,0.0005691800766661113,0.0011425599643697646
500,0.011934091820895443,0.0005487226402893921,0.0011014780765464128
