iteration,loss,time
88,0.11472755670547485,0.0
89,0.10804450511932373,0.015634775161743164
90,0.10187745094299316,0.0
91,0.0961909294128418,0.0
92,0.0909404456615448,0.0
93,0.0860963836312294,0.017590999603271484
94,0.08162517100572586,0.004995822906494141
95,0.07749905437231064,0.004999876022338867
96,0.07368932664394379,0.003997802734375
97,0.07017096132040024,0.004004716873168945
98,0.06692470610141754,0.004995107650756836
99,0.06392575055360794,0.0039980411529541016
100,0.06115780398249626,0.004685878753662109
101,0.058599747717380524,0.005039215087890625
102,0.05623858422040939,0.005003690719604492
103,0.05405622720718384,0.004331111907958984
104,0.05204058066010475,0.00941610336303711
105,0.0501762218773365,0.006546735763549805
106,0.04845482483506203,0.008002758026123047
107,0.046862997114658356,0.008002758026123047
108,0.045390717685222626,0.00594639778137207
109,0.04403010755777359,0.002146005630493164
110,0.04277121275663376,0.0
111,0.04160566255450249,0.0
112,0.04052868112921715,0.017203569412231445
113,0.039530958980321884,0.0070819854736328125
114,0.038607463240623474,0.005060434341430664
115,0.037751778960227966,0.004989147186279297
116,0.0369599275290966,0.0015118122100830078
117,0.0362260565161705,0.0
118,0.03554540127515793,0.0
119,0.03491470217704773,0.015643596649169922
120,0.03432944416999817,0.0
121,0.03378653898835182,0.0
122,0.033282458782196045,0.0
123,0.03281419351696968,0.01563882827758789
124,0.03237984701991081,0.0
125,0.03197547420859337,0.0
126,0.03159954771399498,0.015621185302734375
127,0.03125059977173805,0.0
128,0.03092445246875286,0.0
129,0.030621210113167763,0.015623092651367188
130,0.03033900074660778,0.0
131,0.030075659975409508,0.0
132,0.029829634353518486,0.0
133,0.029600175097584724,0.01563119888305664
134,0.029386021196842194,0.0
135,0.0291853416711092,0.0
136,0.0289979949593544,0.0
137,0.028822368010878563,0.015612602233886719
138,0.02865791507065296,0.0
139,0.02850358374416828,0.0
140,0.028358696028590202,0.015673160552978516
141,0.02822253480553627,0.0
142,0.028094839304685593,0.0
143,0.0279742032289505,0.0
144,0.02786094881594181,0.015622615814208984
145,0.02775409258902073,0.0
146,0.02765326388180256,0.0
147,0.027557823807001114,0.0
148,0.02746756747364998,0.017120361328125
149,0.027382224798202515,0.0049593448638916016
150,0.027301235124468803,0.004006862640380859
151,0.02722454071044922,0.003999471664428711
152,0.02715165726840496,0.005994081497192383
153,0.027082502841949463,0.004000663757324219
154,0.027016611769795418,0.004004240036010742
155,0.026953833177685738,0.003995656967163086
156,0.02689398266375065,0.004995107650756836
157,0.026836754754185677,0.004000425338745117
158,0.02678222581744194,0.0039997100830078125
159,0.026729879900813103,0.004004478454589844
160,0.026679903268814087,0.004995584487915039
161,0.026631802320480347,0.0040018558502197266
162,0.026585793122649193,0.003998279571533203
163,0.026541510596871376,0.0013611316680908203
164,0.026498954743146896,0.0
165,0.026457929983735085,0.0
166,0.02641848661005497,0.015683412551879883
167,0.02638036385178566,0.0
168,0.026343613862991333,0.0
169,0.026308130472898483,0.0
170,0.026273783296346664,0.015609025955200195
171,0.02624053694307804,0.0
172,0.02620835416018963,0.0
173,0.026177065446972847,0.0
174,0.026146747171878815,0.01571035385131836
175,0.02611733414232731,0.0
176,0.026088763028383255,0.0
177,0.026060936972498894,0.017422914505004883
178,0.026033857837319374,0.004988431930541992
179,0.026007523760199547,0.005002021789550781
180,0.025981882587075233,0.005582332611083984
181,0.025956816971302032,0.006999492645263672
182,0.025932423770427704,0.006341218948364258
183,0.025908589363098145,0.00600123405456543
184,0.025885330513119698,0.005003690719604492
185,0.0258625540882349,0.004576683044433594
186,0.02584034577012062,0.0
187,0.025818603113293648,0.0
188,0.025797342881560326,0.015707969665527344
189,0.025776518508791924,0.0
190,0.025756096467375755,0.0
191,0.02573612704873085,0.01563119888305664
192,0.025716569274663925,0.0
193,0.02569735422730446,0.0
194,0.02567855454981327,0.01560831069946289
195,0.025660082697868347,0.0
196,0.025641947984695435,0.0
197,0.025624174624681473,0.015558242797851562
198,0.025606701150536537,0.0
199,0.02558954618871212,0.0
200,0.025572694838047028,0.015635013580322266
201,0.025556139647960663,0.0
202,0.025539889931678772,0.015610694885253906
203,0.025523893535137177,0.008774518966674805
204,0.025508183985948563,0.007578849792480469
205,0.025492720305919647,0.005243062973022461
206,0.025477508082985878,0.007378816604614258
207,0.02546253427863121,0.01266789436340332
208,0.025447802618145943,0.004090785980224609
209,0.025433311238884926,0.0
210,0.02541906014084816,0.0
211,0.025405026972293854,0.015643596649169922
212,0.025391198694705963,0.0
213,0.025377579033374786,0.0
214,0.025364171713590622,0.015660524368286133
215,0.025350982323288918,0.0
216,0.025337964296340942,0.0
217,0.025325166061520576,0.02088785171508789
218,0.025312555953860283,0.005017518997192383
219,0.025300098583102226,0.0009036064147949219
220,0.02528783679008484,0.0
221,0.02527579665184021,0.0
222,0.02526385709643364,0.022078275680541992
223,0.025252126157283783,0.0
224,0.025240546092391014,0.0
225,0.02522912435233593,0.015694618225097656
226,0.025217892602086067,0.0
227,0.025206809863448143,0.0
228,0.025195864960551262,0.015610694885253906
229,0.025185085833072662,0.0
230,0.025174422189593315,0.0
231,0.02516395039856434,0.01572394371032715
232,0.02515358105301857,0.0
233,0.025143373757600784,0.0
234,0.025133302435278893,0.019236326217651367
235,0.025123344734311104,0.005013704299926758
236,0.025113509967923164,0.004982709884643555
237,0.025103850290179253,0.0014045238494873047
238,0.0250942911952734,0.0
239,0.025084860622882843,0.0
240,0.025075536221265793,0.015940189361572266
241,0.025066370144486427,0.00500178337097168
242,0.025057274848222733,0.0039975643157958984
243,0.02504833973944187,0.003023386001586914
244,0.025039497762918472,0.0021085739135742188
245,0.02503078058362007,0.0
246,0.025022173300385475,0.0
247,0.025013672187924385,0.0
248,0.02500528283417225,0.015685319900512695
249,0.024996979162096977,0.0
250,0.024988772347569466,0.0
251,0.024980710819363594,0.01559591293334961
252,0.024972695857286453,0.0
253,0.024964818730950356,0.0
254,0.02495703287422657,0.0
255,0.02494933269917965,0.019406557083129883
256,0.02494172938168049,0.004988431930541992
257,0.024934228509664536,0.004999399185180664
258,0.024926817044615746,0.005005598068237305
259,0.02491946518421173,0.0049970149993896484
260,0.024912230670452118,0.00400543212890625
261,0.02490507997572422,0.005076169967651367
262,0.024898000061511993,0.0
263,0.02489100769162178,0.0
264,0.02488412894308567,0.0
265,0.02487730048596859,0.01892542839050293
266,0.024870559573173523,0.005008220672607422
267,0.024863889440894127,0.0049936771392822266
268,0.024857331067323685,0.0012886524200439453
269,0.024850809946656227,0.0
270,0.024844380095601082,0.0
271,0.02483801729977131,0.01562666893005371
272,0.024831708520650864,0.0
273,0.024825500324368477,0.0
274,0.02481936290860176,0.0
275,0.024813279509544373,0.015626192092895508
276,0.0248072799295187,0.0
277,0.02480132319033146,0.0
278,0.02479545958340168,0.015633583068847656
279,0.024789663031697273,0.0
280,0.024783911183476448,0.0
281,0.024778246879577637,0.0
282,0.024772631004452705,0.01798701286315918
283,0.02476707100868225,0.00497746467590332
284,0.024761563166975975,0.004004001617431641
285,0.024756142869591713,0.004312038421630859
286,0.024750767275691032,0.005002737045288086
287,0.02474544383585453,0.004002571105957031
288,0.024740180000662804,0.004000425338745117
289,0.024734986945986748,0.005997657775878906
290,0.024729827418923378,0.005001068115234375
291,0.024724740535020828,0.004000186920166016
292,0.0247197225689888,0.0032854080200195312
293,0.024714726954698563,0.0
294,0.02470979653298855,0.0
295,0.024704908952116966,0.0
296,0.024700067937374115,0.015696287155151367
297,0.02469531074166298,0.0
298,0.024690566584467888,0.0
299,0.024685867130756378,0.0
300,0.024681253358721733,0.015581369400024414
301,0.024676665663719177,0.0
302,0.02467212826013565,0.0
303,0.024667629972100258,0.0
304,0.024663161486387253,0.021673917770385742
305,0.024658774957060814,0.007992744445800781
306,0.024654433131217957,0.0059986114501953125
307,0.024650102481245995,0.00600123405456543
308,0.024645837023854256,0.007998466491699219
309,0.02464159205555916,0.006000518798828125
310,0.024637414142489433,0.005008697509765625
311,0.024633251130580902,0.002137422561645508
312,0.024629153311252594,0.0
313,0.02462509460747242,0.0
314,0.024621061980724335,0.015685558319091797
315,0.02461707592010498,0.0
316,0.02461313270032406,0.0
317,0.024609213694930077,0.0
318,0.024605348706245422,0.0155792236328125
319,0.024601513519883156,0.0
320,0.024597709998488426,0.0
321,0.02459394559264183,0.015623331069946289
322,0.024590209126472473,0.0
323,0.024586522951722145,0.0
324,0.024582866579294205,0.015695571899414062
325,0.024579240009188652,0.0
326,0.02457560785114765,0.0
327,0.02457207441329956,0.0
328,0.024568554013967514,0.021405696868896484
329,0.024565033614635468,0.0050048828125
330,0.024561598896980286,0.005995035171508789
331,0.02455814741551876,0.004999399185180664
332,0.02455475553870201,0.0040090084075927734
333,0.024551382288336754,0.004004478454589844
334,0.02454804629087448,0.004988908767700195
335,0.024544721469283104,0.00499725341796875
336,0.024541454389691353,0.00400233268737793
337,0.024538209661841393,0.0011873245239257812
338,0.024534987285733223,0.0
339,0.024531777948141098,0.0
340,0.024528611451387405,0.015683650970458984
341,0.024525465443730354,0.0
342,0.024522356688976288,0.0
343,0.02451927773654461,0.0
344,0.024516211822628975,0.01567816734313965
345,0.02451317198574543,0.0
346,0.024510161951184273,0.0
347,0.02450718730688095,0.015610456466674805
348,0.02450423315167427,0.0
349,0.024501308798789978,0.0
350,0.024498410522937775,0.0
351,0.02449551224708557,0.019433259963989258
352,0.024492641910910606,0.004990577697753906
353,0.02448982000350952,0.004002571105957031
354,0.024486994370818138,0.0033538341522216797
355,0.024484219029545784,0.0
356,0.02448144368827343,0.0
357,0.024478701874613762,0.016121387481689453
358,0.02447596751153469,0.00500035285949707
359,0.02447328343987465,0.005000114440917969
360,0.024470610544085503,0.0039980411529541016
361,0.024467945098876953,0.0013039112091064453
362,0.024465292692184448,0.0
363,0.024462677538394928,0.0
364,0.02446010708808899,0.015762805938720703
365,0.02445751428604126,0.0
366,0.024454966187477112,0.0
367,0.024452444165945053,0.015508413314819336
368,0.02444992959499359,0.0
369,0.02444744110107422,0.0
370,0.024444950744509697,0.0
371,0.024442480877041817,0.01565694808959961
372,0.024440059438347816,0.0
373,0.024437639862298965,0.0
374,0.024435261264443398,0.01793503761291504
375,0.024432851001620293,0.0050008296966552734
376,0.024430492892861366,0.004001140594482422
377,0.024428142234683037,0.0042400360107421875
378,0.024425802752375603,0.004034996032714844
379,0.0244235098361969,0.003988981246948242
380,0.024421198293566704,0.003993511199951172
381,0.024418925866484642,0.003998994827270508
382,0.024416673928499222,0.004996061325073242
383,0.02441442385315895,0.004000425338745117
384,0.024412186816334724,0.003998994827270508
385,0.024409975856542587,0.004533529281616211
386,0.02440776862204075,0.0040056705474853516
387,0.024405594915151596,0.004008769989013672
388,0.024403434246778488,0.004210710525512695
389,0.024401288479566574,0.0
390,0.024399152025580406,0.0
391,0.02439703606069088,0.0
392,0.024394923821091652,0.015656709671020508
393,0.024392832070589066,0.0
394,0.024390751495957375,0.0
395,0.02438870072364807,0.015616655349731445
396,0.02438664622604847,0.0
397,0.02438460849225521,0.0
398,0.02438260056078434,0.015645980834960938
399,0.024380577728152275,0.0
400,0.024378608912229538,0.0
401,0.024376625195145607,0.0
402,0.02437465824186802,0.015602827072143555
403,0.02437271922826767,0.0
404,0.024370742961764336,0.0
405,0.02436884678900242,0.015901803970336914
406,0.02436693198978901,0.005997180938720703
407,0.024365024641156197,0.005999088287353516
408,0.024363163858652115,0.009264230728149414
409,0.024361267685890198,0.006991863250732422
410,0.02435941807925701,0.006000041961669922
411,0.024357561022043228,0.004999399185180664
412,0.024355709552764893,0.004004001617431641
413,0.024353886023163795,0.003445148468017578
414,0.024352090433239937,0.0
415,0.02435026690363884,0.0
416,0.02434847690165043,0.0
417,0.024346699938178062,0.015654563903808594
418,0.02434491738677025,0.0
419,0.024343153461813927,0.0
420,0.02434142306447029,0.015594005584716797
421,0.024339696392416954,0.0053026676177978516
422,0.02433796226978302,0.0040073394775390625
423,0.024336235597729683,0.003999233245849609
424,0.024334531277418137,0.0022966861724853516
425,0.024332847446203232,0.0
426,0.02433115243911743,0.0
427,0.02432948164641857,0.0
428,0.02432783506810665,0.020267724990844727
429,0.02432616613805294,0.003999471664428711
430,0.024324554949998856,0.003997087478637695
431,0.024322912096977234,0.0033485889434814453
432,0.02432127855718136,0.0
433,0.024319667369127274,0.0
434,0.024318071082234383,0.0
435,0.02431647479534149,0.01564955711364746
436,0.024314897134900093,0.0
437,0.02431333065032959,0.0
438,0.024311736226081848,0.01562047004699707
439,0.02431020513176918,0.0
440,0.024308640509843826,0.0
441,0.02430710941553116,0.0
442,0.024305585771799088,0.016794443130493164
443,0.024304043501615524,0.0051648616790771484
444,0.02430255152285099,0.0049932003021240234
445,0.024301059544086456,0.0
446,0.024299567565321922,0.0
447,0.024298055097460747,0.0
448,0.024296604096889496,0.015681982040405273
449,0.024295110255479813,0.0
450,0.024293648079037666,0.0
451,0.02429221197962761,0.015596151351928711
452,0.02429076097905636,0.0
453,0.024289321154356003,0.0
454,0.024287905544042587,0.01572132110595703
455,0.024286484345793724,0.0
456,0.02428506128489971,0.0
457,0.0242836344987154,0.0
458,0.024282250553369522,0.015627145767211914
459,0.0242808535695076,0.0
460,0.024279484525322914,0.0
461,0.02427811548113823,0.015521049499511719
462,0.02427673526108265,0.0
463,0.024275384843349457,0.0
464,0.024274028837680817,0.01564502716064453
465,0.02427268587052822,0.0
466,0.02427133359014988,0.0
467,0.02426999807357788,0.0
468,0.02426869049668312,0.01929330825805664
469,0.024267368018627167,0.0040094852447509766
470,0.024266060441732407,0.004006862640380859
471,0.02426476776599884,0.004984140396118164
472,0.024263445287942886,0.002159595489501953
473,0.024262188002467155,0.0
474,0.024260899052023888,0.0
475,0.024259604513645172,0.016191959381103516
476,0.024258341640233994,0.006005287170410156
477,0.024257076904177666,0.004994392395019531
478,0.024255817756056786,0.004378080368041992
479,0.02425457537174225,0.0
480,0.024253329262137413,0.0
481,0.02425209805369377,0.0
482,0.024250859394669533,0.015703678131103516
483,0.02424963191151619,0.0
484,0.024248415604233742,0.0
485,0.024247214198112488,0.01557469367980957
486,0.02424600161612034,0.0
487,0.024244802072644234,0.02131199836730957
488,0.02424359880387783,0.0059967041015625
489,0.024242429062724113,0.004010438919067383
490,0.02424122765660286,0.005987644195556641
491,0.024240070953965187,0.0040013790130615234
492,0.02423887886106968,0.005001068115234375
493,0.024237696081399918,0.004001617431640625
494,0.024236561730504036,0.005002021789550781
495,0.024235406890511513,0.003998756408691406
496,0.024234266951680183,0.004998683929443359
497,0.02423308603465557,0.004998207092285156
498,0.024231968447566032,0.004999399185180664
499,0.02423083409667015,0.003271818161010742
500,0.024229729548096657,0.0
501,0.02422858402132988,0.0
502,0.024227475747466087,0.01567673683166504
503,0.02422635816037655,0.0
504,0.024225251749157906,0.0
505,0.024224160239100456,0.018531084060668945
506,0.02422305755317211,0.005445241928100586
507,0.02422196976840496,0.009277105331420898
508,0.024220885708928108,0.00646519660949707
509,0.02421981655061245,0.0051844120025634766
510,0.024218736216425896,0.0
511,0.024217640981078148,0.0
512,0.024216586723923683,0.0
513,0.02421553246676922,0.015738248825073242
514,0.0242144875228405,0.0
515,0.024213427677750587,0.0
516,0.024212390184402466,0.01561427116394043
517,0.024211332201957703,0.0
518,0.024210287258028984,0.0
519,0.024209260940551758,0.0
520,0.024208227172493935,0.015612363815307617
521,0.024207210168242455,0.0
522,0.02420620061457157,0.0
523,0.02420518361032009,0.0
524,0.024204174056649208,0.01552724838256836
525,0.024203181266784668,0.0
526,0.024202190339565277,0.0
527,0.024201184511184692,0.015672683715820312
528,0.024200180545449257,0.0
529,0.02419920638203621,0.0
530,0.02419820800423622,0.0
531,0.024197231978178024,0.017270803451538086
532,0.024196280166506767,0.003988504409790039
533,0.024195298552513123,0.004004001617431641
534,0.024194344878196716,0.003994464874267578
535,0.02419336885213852,0.003999948501586914
536,0.02419242449104786,0.003998994827270508
537,0.024191468954086304,0.004003047943115234
538,0.024190526455640793,0.003998517990112305
539,0.02418956533074379,0.006520986557006836
540,0.024188632145524025,0.006002664566040039
541,0.024187704548239708,0.005000591278076172
542,0.024186762049794197,0.004137754440307617
543,0.024185840040445328,0.004994630813598633
544,0.02418491244316101,0.004998445510864258
545,0.02418401837348938,0.0022079944610595703
546,0.02418307587504387,0.0
547,0.02418217994272709,0.0
548,0.024181250482797623,0.015677452087402344
549,0.024180350825190544,0.0
550,0.024179447442293167,0.0
551,0.024178557097911835,0.0
552,0.024177663028240204,0.018694400787353516
553,0.024176763370633125,0.0061872005462646484
554,0.02417588047683239,0.001726388931274414
555,0.024174995720386505,0.0
556,0.02417411468923092,0.0
557,0.02417323738336563,0.015635967254638672
558,0.024172358214855194,0.0
559,0.02417149394750595,0.0
560,0.024170631542801857,0.0
561,0.02416977845132351,0.01565098762512207
562,0.024168934673070908,0.0
563,0.024168066680431366,0.0
564,0.02416720613837242,0.0
565,0.024166377261281013,0.015620708465576172
566,0.02416551485657692,0.0
567,0.024164672940969467,0.0
568,0.024163858965039253,0.015618324279785156
569,0.0241630170494318,0.0
570,0.024162176996469498,0.0
571,0.02416134439408779,0.0
572,0.024160508066415787,0.015631437301635742
573,0.02415970154106617,0.0
574,0.02415888011455536,0.0
575,0.024158064275979996,0.0
576,0.024157261475920677,0.015639066696166992
577,0.02415645495057106,0.0
578,0.024155646562576294,0.0
579,0.02415485866367817,0.0
580,0.024154048413038254,0.015598058700561523
581,0.02415325678884983,0.0
582,0.024152440950274467,0.0
583,0.024151671677827835,0.015657424926757812
584,0.024150893092155457,0.0
585,0.024150127544999123,0.0
586,0.0241493359208107,0.0
587,0.02414856292307377,0.015594720840454102
588,0.02414776384830475,0.0
589,0.024147002026438713,0.0
590,0.024146217852830887,0.0
591,0.0241454616189003,0.015637636184692383
592,0.02414470724761486,0.0
593,0.024143977090716362,0.0
594,0.024143200367689133,0.0
595,0.024142444133758545,0.015619754791259766
596,0.024141689762473106,0.0
597,0.024140939116477966,0.0
598,0.02414020709693432,0.01564502716064453
599,0.024139462038874626,0.0
600,0.02413873001933098,0.0
601,0.02413797378540039,0.017507553100585938
602,0.024137252941727638,0.005344390869140625
603,0.024136504158377647,0.005998849868774414
604,0.024135775864124298,0.007997751235961914
605,0.024135060608386993,0.006000518798828125
606,0.024134326726198196,0.010617733001708984
607,0.024133604019880295,0.007997512817382812
608,0.02413291297852993,0.0060007572174072266
609,0.024132180958986282,0.0031881332397460938
610,0.02413145825266838,0.006734371185302734
611,0.02413076162338257,0.005516767501831055
612,0.024130048230290413,0.004998922348022461
613,0.024129360914230347,0.004003763198852539
614,0.02412864938378334,0.004225015640258789
615,0.02412795089185238,0.0
616,0.02412724308669567,0.0
617,0.024126548320055008,0.0
618,0.02412586472928524,0.01568603515625
619,0.02412518858909607,0.0
620,0.024124501273036003,0.0
621,0.024123800918459892,0.019072532653808594
622,0.02412312477827072,0.005000114440917969
623,0.0241224467754364,0.004998445510864258
624,0.024121752008795738,0.005004405975341797
625,0.024121098220348358,0.004992961883544922
626,0.024120429530739784,0.004004716873168945
627,0.02411973662674427,0.0047016143798828125
628,0.02411908656358719,0.004992008209228516
629,0.024118410423398018,0.004995822906494141
630,0.02411775477230549,0.0039975643157958984
631,0.024117084220051765,0.0060040950775146484
632,0.02411644533276558,0.005003452301025391
633,0.024115778505802155,0.003997087478637695
634,0.02411513589322567,0.005608320236206055
635,0.02411447837948799,0.0039975643157958984
636,0.02411382831633091,0.005003213882446289
637,0.024113191291689873,0.002385377883911133
638,0.024112539365887642,0.0
639,0.02411188930273056,0.0
640,0.024111269041895866,0.01569390296936035
641,0.02411060966551304,0.0
642,0.024109989404678345,0.0
643,0.024109335616230965,0.0
644,0.02410871908068657,0.015631437301635742
645,0.02410808764398098,0.0
646,0.02410745620727539,0.0
647,0.024106822907924652,0.015592813491821289
648,0.02410622127354145,0.0
649,0.02410559542477131,0.0
650,0.024104971438646317,0.016283035278320312
651,0.024104366078972816,0.00500798225402832
652,0.024103738367557526,0.004989147186279297
653,0.024103129282593727,0.0040073394775390625
654,0.024102522060275078,0.0022089481353759766
655,0.024101894348859787,0.0
656,0.024101288989186287,0.0
657,0.024100705981254578,0.016188621520996094
658,0.024100100621581078,0.005999088287353516
659,0.02409951016306877,0.004006385803222656
660,0.024098897352814674,0.004212856292724609
661,0.024098316207528114,0.0
662,0.024097736924886703,0.0
663,0.024097124114632607,0.0
664,0.024096520617604256,0.017437458038330078
665,0.024095948785543442,0.008427858352661133
666,0.024095365777611732,0.004422426223754883
667,0.024094780907034874,0.0
668,0.024094216525554657,0.0
669,0.024093635380268097,0.0
670,0.02409304492175579,0.01564168930053711
671,0.024092474952340126,0.0
672,0.024091890081763268,0.0
673,0.024091312661767006,0.01566147804260254
674,0.024090752005577087,0.0
675,0.024090176448225975,0.0
676,0.024089615792036057,0.0
677,0.024089055135846138,0.017958879470825195
678,0.024088487029075623,0.00596928596496582
679,0.024087924510240555,0.004998445510864258
680,0.024087363854050636,0.0050048828125
681,0.024086806923151016,0.004004001617431641
682,0.02408626861870289,0.004994630813598633
683,0.02408570982515812,0.005068540573120117
684,0.024085160344839096,0.0
685,0.024084605276584625,0.0
686,0.024084044620394707,0.0
687,0.024083508178591728,0.015644550323486328
688,0.02408297173678875,0.0
689,0.024082422256469727,0.0
690,0.024081889539957047,0.015616178512573242
691,0.024081338196992874,0.0
692,0.024080820381641388,0.0
693,0.024080263450741768,0.0
694,0.02407972700893879,0.019283533096313477
695,0.024079227820038795,0.005001544952392578
696,0.02407868579030037,0.004000186920166016
697,0.024078156799077988,0.004994630813598633
698,0.024077607318758965,0.005000591278076172
699,0.024077074602246284,0.004003047943115234
700,0.024076571688055992,0.004345893859863281
701,0.024076048284769058,0.004010438919067383
702,0.02407553233206272,0.004019260406494141
703,0.024075007066130638,0.003987550735473633
704,0.02407449297606945,0.005999326705932617
705,0.024073971435427666,0.005001068115234375
706,0.024073472246527672,0.007183551788330078
707,0.024072937667369843,0.008430004119873047
708,0.02407243847846985,0.006331920623779297
709,0.024071918800473213,0.0020928382873535156
710,0.024071410298347473,0.0
711,0.024070914834737778,0.0
712,0.024070417508482933,0.0
713,0.024069894105196,0.015687942504882812
714,0.024069398641586304,0.0
715,0.0240689218044281,0.0
716,0.024068403989076614,0.015574932098388672
717,0.02406790293753147,0.0
718,0.024067411199212074,0.0
719,0.024066928774118423,0.0
720,0.024066435173153877,0.015918254852294922
721,0.024065935984253883,0.004997968673706055
722,0.024065453559160233,0.004002094268798828
723,0.024064941331744194,0.004213571548461914
724,0.024064496159553528,0.0
725,0.024063989520072937,0.0
726,0.024063512682914734,0.0
727,0.02406306564807892,0.015707015991210938
728,0.024062562733888626,0.0
729,0.02406209707260132,0.0
730,0.024061601608991623,0.0
731,0.02406112290918827,0.017343759536743164
732,0.024060653522610664,0.004987478256225586
733,0.02406017668545246,0.00400233268737793
734,0.024059705436229706,0.003998756408691406
735,0.024059241637587547,0.0021126270294189453
736,0.024058759212493896,0.0
737,0.024058295413851738,0.0
738,0.024057846516370773,0.0
739,0.02405737340450287,0.015636444091796875
740,0.02405690960586071,0.0
741,0.02405645325779915,0.0
742,0.024055976420640945,0.0
743,0.02405552566051483,0.015638351440429688
744,0.02405506744980812,0.0
745,0.024054622277617455,0.0
746,0.024054167792201042,0.017558574676513672
747,0.024053722620010376,0.004006862640380859
748,0.024053271859884262,0.003996372222900391
749,0.024052808061242104,0.00400996208190918
750,0.02405238337814808,0.0064563751220703125
751,0.02405191957950592,0.005012035369873047
752,0.024051479995250702,0.005342245101928711
753,0.02405102737247944,0.006005764007568359
754,0.024050576612353325,0.0049974918365478516
755,0.024050122126936913,0.004117727279663086
756,0.024049682542681694,0.0
757,0.02404925972223282,0.0
758,0.02404881827533245,0.0
759,0.02404838614165783,0.015744447708129883
760,0.024047959595918655,0.0
761,0.02404751442372799,0.0
762,0.02404707856476307,0.0
763,0.024046655744314194,0.015544891357421875
764,0.024046210572123528,0.0
765,0.024045800790190697,0.0
766,0.024045374244451523,0.017992258071899414
767,0.0240449458360672,0.0049974918365478516
768,0.02404451183974743,0.004004240036010742
769,0.024044089019298553,0.004998207092285156
770,0.024043677374720573,0.004003047943115234
771,0.024043239653110504,0.004991054534912109
772,0.02404281310737133,0.004004478454589844
773,0.024042416363954544,0.0022542476654052734
774,0.02404199168086052,0.0
775,0.024041572585701942,0.0
776,0.024041157215833664,0.018562793731689453
777,0.024040738120675087,0.00600123405456543
778,0.024040332064032555,0.004996776580810547
779,0.02403990738093853,0.0011944770812988281
780,0.024039480835199356,0.0
781,0.024039072915911674,0.0
782,0.024038687348365784,0.015714406967163086
783,0.024038275703787804,0.0
784,0.024037856608629227,0.0
785,0.024037471041083336,0.0
786,0.024037079885601997,0.015586137771606445
