iteration,loss,gradient_norm
0,17.896777175708227,5.986292154259524
100,15.589012281519322,5.58372494283769
200,14.378134223314026,5.361294461214944
300,13.576132629226914,5.208977990793345
400,12.984861483223392,5.093862624276856
500,12.520867788348651,5.001720045027383
600,12.14149748774612,4.925129237257798
700,11.822160478878155,4.859740173187971
800,11.54745560414534,4.802789472609097
900,11.3071322208846,4.75241502080369
1000,11.094042189490125,4.707303978057591
1100,10.90301335960649,4.666497002936446
1200,10.730189376014009,4.629272370442831
1300,10.572622545100044,4.595073862416995
1400,10.428012013568372,4.563464011334796
1500,10.294529377513651,4.534092720090746
1600,10.1706990042818,4.506675574666214
1700,10.055313761141276,4.4809784723311274
1800,9.947374331287785,4.456806484002049
1900,9.846044646305106,4.433995627000715
2000,9.750618578979626,4.412406682753564
2100,9.660494661052063,4.391920479644105
2200,9.575156622374214,4.372434244090024
2300,9.494158220867245,4.353858742771643
2400,9.417111281059864,4.3361160191844
2500,9.343676163607041,4.319137582456204
2600,9.273554098823043,4.3028629444065505
2700,9.206480965266998,4.287238427663156
2800,9.14222219995757,4.272216186867002
2900,9.08056860307475,4.257753398938899
3000,9.021332855834101,4.243811588622343
3100,8.964346611551525,4.230356063127263
3200,8.909458050846213,4.217355435413441
3300,8.856529815307995,4.204781219985978
3400,8.805437251790035,4.192607488391772
3500,8.756066913213198,4.180810574166492
3600,8.70831527241722,4.169368818974012
3700,8.662087613919585,4.158262353242694
3800,8.617297074999408,4.14747290583693
3900,8.57386381272172,4.136983638283265
4000,8.531714277665928,4.126778999855468
4100,8.490780578452325,4.116844600454788
4200,8.450999923849208,4.107167098733008
4300,8.412314131426713,4.097734103322338
4400,8.374669193505122,4.088534085376751
4500,8.338014892605871,4.079556300909248
4600,8.30230445981878,4.07079072164095
4700,8.267494270494169,4.062227973269561
4800,8.23354357249809,4.0538592802247395
4900,8.200414242959495,4.045676416111439
5000,8.168070570017889,4.037671659154595
5100,8.136479056567401,4.029837752053238
5200,8.105608243403887,4.022167865731859
5300,8.075428549530944,4.014655566545118
5400,8.045912127675521,4.007294786549412
5500,8.017032733317818,4.00007979650465
5600,7.988765605754259,3.993005181311466
5700,7.961087359898391,3.986065817625701
5800,7.933975887683967,3.97925685342336
5900,7.90741026807038,3.972573689315981
6000,7.8813706847712615,3.966011961440252
6100,7.855838350928099,3.9595675257656793
6200,7.830795440041434,3.9532364436820084
6300,7.806225022549237,3.947014968743552
6400,7.782111007510944,3.9408995344610784
6500,7.75843808891399,3.9348867430437044
6600,7.735191696172817,3.928973355003714
6700,7.712357948435971,3.92315627954642
6800,7.68992361235663,3.9174325656750923
6900,7.667876063018571,3.9117993939483187
7000,7.646203247739962,3.9062540688332983
7100,7.624893652506198,3.9007940116043214
7200,7.60393627080692,3.8954167537405344
7300,7.583320574674842,3.8901199307815753
7400,7.563036487743357,3.8849012766036353
7500,7.5430743601574735,3.879758618082014
7600,7.5234249451878314,3.8746898701092856
7700,7.504079377411899,3.8696930309411695
7800,7.485029152338595,3.8647661778446016
7900,7.466266107364194,3.8599074630249173
8000,7.447782403956664,3.855115109810873
8100,7.429570510975533,3.8503874090783423
8200,7.411623189041669,3.845722715894956
8300,7.393933475879403,3.8411194463696017
8400,7.3764946725596054,3.8365760746919997
8500,7.359300330578466,3.8320911303487777
8600,7.342344239712112,3.8276631955036073
8700,7.325620416592269,3.823290902529987
8800,7.30912309395231,3.818972931686137
8900,7.292846710497567,3.8147080089223295
9000,7.276785901356957,3.8104949038117457
9100,7.26093548907664,3.80633242759659
9200,7.245290475119502,3.802219431341908
9300,7.229846031836882,3.7981548041900703
9400,7.2145974948815,3.7941374717093885
9500,7.199540356033247,3.790166394330928
9600,7.184670256411,3.786240565867863
9700,7.169982980046194,3.7823590121122765
9800,7.155474447795288,3.7785207895045745
9900,7.141140711570102,3.7747249838710837
