iteration,loss,gradient_norm,learning_rate
0,41.92432592111599,9.17821803917034,0.00099901
1,34.31441542669256,8.287447521962942,0.00099801
2,28.105019479461518,7.497138025267561,0.00099701
3,23.023470376657812,6.784195411117583,0.0009960099999999999
4,18.86727321062431,6.140825672206095,0.00099501
5,15.46517919840506,5.5589669474590435,0.00099401
6,12.679896907000542,5.032684926546107,0.00099301
7,10.39829195250461,4.556702797985335,0.00099201
8,8.530240767148596,4.126423164548676,0.00099101
9,6.999128067582255,3.737043214166736,0.00099001
10,5.744602492318255,3.3847804576910785,0.00098901
11,4.7168459716997235,3.0660548298774946,0.00098801
12,3.874274540744871,2.7778114397488913,0.00098701
13,3.1829195975023605,2.516629379982212,0.00098601
14,2.616307196736905,2.280444605893781,0.0009850100000000001
15,2.1511930809318507,2.066595762635467,0.00098401
16,1.7697859773161784,1.873031469326307,0.00098301
17,1.4566747706713528,1.697723774538198,0.0009820100000000002
18,1.1996681683935995,1.5390371055300323,0.00098101
19,0.9886721664269024,1.3953000539902918,0.0009800100000000001
20,0.8154795024254735,1.2652872963784627,0.00097901
21,0.673190625690197,1.1473874500772316,0.00097801
22,0.5562786393244482,1.040574742065394,0.0009770100000000002
23,0.46012856266794167,0.9438048525489794,0.00097601
24,0.38113232724194795,0.8561485276288704,0.0009750100000000001
25,0.31624075050082473,0.7768291380154297,0.0009740100000000001
26,0.26283327732052214,0.7048306501659612,0.0009730100000000001
27,0.21880204942879874,0.6394069560268366,0.00097201
28,0.18271652247078793,0.5803814014229042,0.00097101
29,0.15300005184862747,0.5268730854156579,0.0009700100000000001
30,0.12852224362821182,0.47826024402712985,0.0009690100000000001
31,0.10838237098434214,0.43428579841190873,0.00096801
32,0.09176661803494505,0.39432030918503763,0.00096701
33,0.07810665937026502,0.3581735360404561,0.00096601
34,0.06681730131608137,0.3253009225652903,0.0009650100000000001
35,0.05752960174585554,0.2955562797888614,0.0009640100000000001
36,0.04986830865132069,0.26857416199285067,0.00096301
37,0.04354468635586961,0.24411153578473466,0.00096201
