iteration,loss,gradient_norm
0,0.012172525552059568,0.004278145360061973
100,0.012012671771519714,0.0019180554554325882
200,0.01196512162969215,0.0012292438128139512
300,0.011944443876486672,0.0008269898981681273
400,0.011934944156976941,0.000565353254039667
500,0.011930441458652402,0.0003928535858936878
600,0.011928229778666633,0.00027843326057596247
700,0.011927095522796211,0.00020205610044458065
800,0.011926483514850107,0.0001506682496890004
900,0.01192613385368286,0.00011574800903616865
1000,0.011925921426966494,9.173845489726663e-05
1100,0.01192578397687325,7.502318030423669e-05
1200,0.011925689327802894,6.324707606151509e-05
1300,0.011925620157941793,5.4865040167216196e-05
1400,0.01192556674944217,4.88470114492441e-05
1500,0.011925523434233658,4.4490996772406994e-05
1600,0.011925486790660899,4.130815005835104e-05
1700,0.011925454692714853,3.895293206231817e-05
1800,0.01192542578821333,3.717964162018031e-05
1900,0.011925399200917858,3.581383023746655e-05
2000,0.011925374354269753,3.473235507183753e-05
2100,0.011925350863837645,3.3848921207836e-05
2200,0.011925328470040155,3.310347830374775e-05
2300,0.011925306995245915,3.245448492933363e-05
2400,0.01192528631602287,3.187333427672967e-05
2500,0.011925266344998657,3.134039068329543e-05
2600,0.011925247018914254,3.084220437010148e-05
2700,0.011925228290714043,3.0369572389328267e-05
2800,0.01192521012428836,2.991619822284982e-05
2900,0.011925192490969117,2.947777001569257e-05
3000,0.011925175367188746,2.9051329064744122e-05
3100,0.01192515873291338,2.8634838313316708e-05
3200,0.01192514257059224,2.8226888059122642e-05
3300,0.011925126864451787,2.7826495505838147e-05
3400,0.011925111600020306,2.7432968357286617e-05
3500,0.011925096763806636,2.7045812050634204e-05
3600,0.011925082343082132,2.666466669408322e-05
3700,0.011925068325731755,2.628926420922804e-05
3800,0.01192505470015151,2.591939920939408e-05
3900,0.011925041455176975,2.5554909213027634e-05
4000,0.011925028580032776,2.5195661199694912e-05
4100,0.011925016064296079,2.4841542474782198e-05
4200,0.011925003897869598,2.44924544609332e-05
4300,0.011924992070961017,2.4148308477311935e-05
4400,0.011924980574066803,2.3809022868962023e-05
4500,0.01192496939795898,2.3474521053107734e-05
4600,0.011924958533674012,2.314473018821413e-05
4700,0.011924947972503099,2.281958026600505e-05
4800,0.011924937705983536,2.249900349076984e-05
4900,0.011924927725890808,2.218293385381929e-05
5000,0.011924918024231257,2.1871306840515518e-05
5100,0.011924908593235174,2.1564059227381956e-05
5200,0.011924899425350237,2.1261128940449808e-05
5300,0.011924890513235246,2.0962454955227432e-05
5400,0.011924881849754085,2.0667977224997216e-05
5500,0.011924873427969915,2.037763662841043e-05
5600,0.011924865241139558,2.009137493021221e-05
5700,0.011924857282708028,1.9809134750965174e-05
5800,0.011924849546303273,1.9530859542913375e-05
5900,0.01192484202573106,1.925649357007505e-05
6000,0.011924834714969976,1.898598189125035e-05
6100,0.011924827608166617,1.871927034507325e-05
6200,0.011924820699630887,1.845630553647167e-05
6300,0.011924813983831453,1.8197034824155914e-05
6400,0.011924807455391288,1.7941406308848854e-05
6500,0.011924801109083389,1.7689368822046112e-05
6600,0.011924794939826565,1.74408719152091e-05
6700,0.011924788942681399,1.7195865849279126e-05
6800,0.01192478311284627,1.6954301584453483e-05
6900,0.011924777445653513,1.6716130770197375e-05
7000,0.011924771936565685,1.648130573543929e-05
7100,0.011924766581171932,1.624977947894937e-05
7200,0.011924761375184447,1.602150565987831e-05
7300,0.01192475631443506,1.579643858843643e-05
7400,0.011924751394871872,1.5574533216732453e-05
7500,0.011924746612556034,1.535574512973419e-05
7600,0.011924741963658576,1.5140030536363566e-05
7700,0.011924737444457363,1.4927346260733988e-05
7800,0.011924733051334088,1.471764973349165e-05
7900,0.011924728780771391,1.4510898983297722e-05
8000,0.011924724629350045,1.430705262842532e-05
8100,0.011924720593746215,1.4106069868473649e-05
8200,0.01192471667072879,1.3907910476199023e-05
8300,0.011924712857156797,1.3712534789464515e-05
8400,0.011924709149976906,1.3519903703300752e-05
8500,0.01192470554622095,1.3329978662078681e-05
8600,0.011924702043003586,1.3142721651790541e-05
8700,0.01192469863751996,1.2958095192444585e-05
8800,0.011924695327043468,1.2776062330558618e-05
8900,0.011924692108923574,1.259658663176888e-05
9000,0.011924688980583688,1.2419632173533432e-05
9100,0.011924685939519102,1.2245163537942234e-05
9200,0.01192468298329499,1.207314580463067e-05
9300,0.01192468010954444,1.1903544543789022e-05
9400,0.011924677315966584,1.1736325809269682e-05
9500,0.011924674600324748,1.1571456131796802e-05
9600,0.011924671960444642,1.1408902512261324e-05
9700,0.011924669394212653,1.1248632415120782e-05
9800,0.01192466689957412,1.1090613761887297e-05
9900,0.01192466447453171,1.0934814924702119e-05
