iteration,loss,gradient_norm
0,51.512291076312266,10.250268007725937
1,41.62296814460384,9.126026243455177
2,33.7125093447342,8.210959817229377
3,27.30800225173947,7.389035186446409
4,22.121409969904676,6.649625791880085
5,17.920862843158186,5.9843366420796835
6,14.518763702382149,5.385694737068553
7,11.763259170920971,4.846999069231206
8,9.531405113288745,4.362231697404786
9,7.723651093890976,3.9259841681843164
10,6.25938254035924,3.5333936931223056
11,5.073315143962426,3.1800869018861673
12,4.112577307461332,2.86212987392302
13,3.3343486911733,2.5759835450327406
14,2.703948510713872,2.3184638003276197
15,2.193287731927823,2.086705698291138
16,1.7796157808670103,1.8781313614336546
17,1.4445056615986467,1.6904211356138117
18,1.1730320897740267,1.5214876717200003
19,0.9531059077280355,1.369452625156818
20,0.774935047184655,1.2326257034028785
21,0.6305879683659914,1.1094858216018024
22,0.5136400864873847,0.9986641518761225
23,0.41888740528915874,0.8989288745942161
24,0.34211457941304474,0.8091714597225761
25,0.27990705795741566,0.7283943240646616
26,0.22949892945535738,0.6556997259334284
27,0.18864968197199006,0.5902797728741315
28,0.15554438233145543,0.5314074306490301
29,0.12871282337135098,0.47842843298551735
30,0.10696403429295773,0.43075400171850836
31,0.08933323444009279,0.38785429605187
32,0.07503886580813963,0.34925251783166406
33,0.06344778904103217,0.31451960706247784
34,0.05404709168434461,0.2832694684924495
35,0.04642125227575705,0.255154676018663
36,0.040233642627469694,0.22986260698983788
37,0.03521154404347553,0.20711196326810366
38,0.03113400984630611,0.1866496402098351
39,0.027822033450533898,0.16824790858534922
40,0.025130583972786974,0.15170187792185683
41,0.02294215459324503,0.136827212862393
42,0.021161536293129418,0.12345807692069206
43,0.019711584192578,0.11144528051046412
44,0.01852978793805748,0.10065461236735297
45,0.01756549340988385,0.09096533549181426
46,0.016777652035485126,0.0822688305499366
47,0.016132997496184336,0.07446737130631977
48,0.015604568652105601,0.06747301816005634
49,0.015170512929831065,0.061206617246420104
50,0.01481311690789091,0.0555968938907889
51,0.014518020952709177,0.05057963049797567
52,0.014273582953105888,0.04609692026855061
53,0.014070362840064132,0.042096489485637816
54,0.01390070495599635,0.03853108252459601
55,0.013758399693777257,0.035357905185759986
56,0.01363840935441244,0.0325381233722007
57,0.01353664603057682,0.03003641540928128
58,0.013449791638705582,0.027820577256698703
59,0.013375152097988166,0.02586118029613603
60,0.013310539174046255,0.024131281113970664
61,0.013254174735931191,0.022606181661737158
62,0.013204613172176308,0.021263236457583507
63,0.013160678519379703,0.020081701378115935
64,0.013121413511142202,0.019042616532640617
65,0.013086038285275759,0.01812871421440434
66,0.01305391691663036,0.017324342391460686
67,0.013024530290778144,0.016615394807837726
68,0.012997454115628986,0.015989240402325237
69,0.012972341096375975,0.015434647065565433
70,0.012948906484143563,0.014941697276838575
71,0.012926916358568536,0.014501695446813017
72,0.012906178125951814,0.014107068532694628
73,0.012886532812979586,0.013751262556401599
74,0.012867848815701915,0.013428638072692055
75,0.012850016828020259,0.013134367535443774
76,0.012832945726244467,0.01286433707212734
77,0.01281655922866096,0.012615054568001218
78,0.012800793183392218,0.012383565316770366
79,0.012785593365649526,0.012167375902741445
80,0.012770913688023713,0.011964386489144357
81,0.012756714745724223,0.011772831314737052
82,0.01274296263347701,0.011591226941883926
83,0.012729627982784347,0.011418327638435649
84,0.012716685177967493,0.011253087192978845
85,0.012704111717287817,0.011094626438328281
86,0.01269188769182335,0.010942205773818764
87,0.0126799953599492,0.010795202018561451
88,0.012668418799461107,0.010653088984318018
89,0.012657143622778089,0.01051542121999105
90,0.012646156743412915,0.01038182044440973
91,0.012635446184130407,0.010251964246541994
92,0.012625000919022106,0.01012557669035195
93,0.01261481074319194,0.010002420514144189
94,0.012604866164935903,0.009882290660983018
95,0.012595158316262366,0.009765008917688936
96,0.012585678878380758,0.0096504194753101
97,0.012576420019419918,0.009538385254308352
98,0.012567374342151057,0.009428784863521198
99,0.012558534839906875,0.00932151008380303
100,0.012549894859226514,0.009216463785639315
101,0.012541448068029964,0.009113558205448574
102,0.01253318842834825,0.009012713518176521
103,0.012525110172816158,0.008913856654533309
104,0.012517207784280887,0.008816920320162621
105,0.012509475977999005,0.008721842181452083
106,0.012501909685990818,0.008628564188846775
107,0.012494504043199692,0.008537032013620573
108,0.012487254375167867,0.008447194578272473
109,0.012480156186992065,0.008359003664195447
110,0.012473205153364518,0.008272413583139071
111,0.012466397109539418,0.008187380901358728
112,0.012459728043092758,0.008103864207298956
113,0.012453194086366425,0.00802182391527145
114,0.012446791509505985,0.007941222098915787
115,0.012440516714016797,0.007862022349325485
116,0.012434366226775654,0.007784189653623348
117,0.012428336694445145,0.007707690290511588
118,0.012422424878246473,0.007632491739933688
119,0.012416627649053142,0.007558562604487256
120,0.01241094198277374,0.0074858725406416965
121,0.012405364955996546,0.007414392198154452
122,0.012399893741872621,0.007344093166360683
123,0.012394525606217222,0.007274947926241657
124,0.012389257903811957,0.007206929807367216
125,0.012384088074892403,0.007140012948964108
126,0.012379013641807686,0.007074172264490863
127,0.012374032205840074,0.0070093834092057414
128,0.012369141444174014,0.0069456227503018
129,0.012364339107005025,0.006882867339255145
130,0.012359623014779943,0.006821094886091656
131,0.012354991055560762,0.006760283735326458
132,0.012350441182504897,0.006700412843370774
133,0.012345971411455579,0.006641461757234204
134,0.012341579818636306,0.006583410594377804
135,0.012337264538443925,0.006526240023596312
136,0.012333023761335268,0.006469931246826472
137,0.012328855731802629,0.006414465981794328
138,0.012324758746433705,0.006359826445426825
139,0.01232073115205182,0.006305995337964215
140,0.012316771343932706,0.006252955827718415
141,0.012312877764094088,0.006200691536430087
142,0.012309048899654786,0.006149186525183171
143,0.012305283281260064,0.006098425280841046
144,0.012301579481570213,0.006048392702972636
145,0.012297936113809494,0.005999074091240554
146,0.012294351830372785,0.0059504551332263365
147,0.012290825321487266,0.005902521892670537
148,0.012287355313926813,0.005855260798107561
149,0.01228394056977671,0.005808658631877041
150,0.01228057988524651,0.005762702519495108
151,0.012277272089528984,0.005717379919370427
152,0.0122740160437031,0.005672678612850794
153,0.012270810639679233,0.005628586694587422
154,0.012267654799184697,0.005585092563204744
155,0.012264547472788,0.005542184912264323
156,0.01226148763896009,0.005499852721512399
157,0.012258474303171068,0.005458085248400843
158,0.012255506497020919,0.005416872019872215
159,0.012252583277402737,0.005376202824399764
160,0.012249703725697223,0.005336067704274022
161,0.012246866946997073,0.005296456948127609
162,0.01224407206936,0.005257361083690678
163,0.01224131824308934,0.005218770870769398
164,0.012238604640040927,0.005180677294440412
165,0.012235930452955355,0.005143071558454398
166,0.012233294894814454,0.005105945078842127
167,0.012230697198221042,0.005069289477716676
168,0.012228136614801042,0.005033096577265721
169,0.01222561241462703,0.004997358393927957
170,0.01222312388566235,0.0049620671327479625
171,0.01222067033322502,0.004927215181904147
172,0.012218251079470567,0.004892795107404239
173,0.012215865462893103,0.004858799647943349
174,0.012213512837843906,0.0048252217099196545
175,0.012211192574066762,0.004792054362602786
176,0.012208904056249517,0.00475929083345032
177,0.012206646683591097,0.004726924503567938
178,0.012204419869383424,0.004694948903308743
179,0.012202223040607715,0.00466335770800767
180,0.012200055637544503,0.004632144733846724
181,0.012197917113396904,0.004601303933847205
182,0.01219580693392664,0.004570829393985028
183,0.012193724577102286,0.0045407153294253315
184,0.012191669532759271,0.004510956080872843
185,0.012189641302271249,0.004481546111034488
186,0.012187639398232327,0.0044524800011907315
187,0.012185663344149784,0.004423752447872421
188,0.01218371267414689,0.004395358259639982
189,0.012181786932675416,0.00436729235396168
190,0.012179885674237506,0.004339549754188094
191,0.012178008463116527,0.004312125586619781
192,0.012176154873116594,0.004285015077665327
193,0.012174324487310442,0.004258213551086999
194,0.012172516897795306,0.004231716425331281
195,0.012170731705456565,0.0042055192109418564
196,0.012168968519738834,0.004179617508052291
197,0.012167226958424222,0.004154007003956075
198,0.012165506647417551,0.0041286834707517745
199,0.012163807220538203,0.004103642763060687
200,0.012162128319318418,0.004078880815815098
201,0.012160469592807803,0.004054393642114684
202,0.012158830697383789,0.004030177331149164
203,0.012157211296567893,0.0040062280461850485
204,0.012155611060847503,0.0039825420226144975
205,0.012154029667503044,0.003959115566064394
206,0.012152466800440317,0.003935945050563851
207,0.012150922150027837,0.00391302691676811
208,0.012149395412938989,0.003890357670237346
209,0.012147886291998805,0.0038679338797684
210,0.012146394496035296,0.00384575217577812
211,0.012144919739735048,0.0038238092487363103
212,0.012143461743503052,0.0038021018476470797
213,0.01214202023332657,0.003780626778576857
214,0.012140594940642888,0.0037593809032277162
215,0.012139185602210854,0.003738361137554552
216,0.012137791959986072,0.003717564450424722
217,0.01213641376099961,0.0036969878623188367
218,0.012135050757240088,0.0036766284440714093
219,0.012133702705539132,0.003656483315650072
220,0.01213236936745991,0.003636549644972171
221,0.012131050509188841,0.003616824646757521
222,0.012129745901430214,0.0035973055814162583
223,0.012128455319303717,0.003577989753970545
224,0.012127178542244757,0.0035588745130091712
225,0.01212591535390745,0.0035399572496739667
226,0.012124665542070232,0.0035212353966769154
227,0.012123428898544026,0.0035027064273472287
228,0.012122205219082784,0.0034843678547071015
229,0.012120994303296469,0.003466217230575561
230,0.012119795954566276,0.003448252144699194
231,0.012118609979962105,0.0034304702239091656
232,0.01211743619016216,0.0034128691313035113
233,0.012116274399374656,0.0033954465654539552
234,0.012115124425261517,0.0033782002596363953
235,0.012113986088864057,0.003361127981084471
236,0.012112859214530525,0.0033442275302651794
237,0.012111743629845538,0.003327496740176155
238,0.012110639165561234,0.003310933475663588
239,0.01210954565553019,0.003294535632760395
240,0.012108462936640038,0.0032783011380438172
241,0.012107390848749641,0.0032622279480117953
242,0.01210632923462691,0.0032463140484776595
243,0.01210527793988812,0.003230557453982423
244,0.012104236812938717,0.0032149562072240484
245,0.012103205704915578,0.0031995083785033578
246,0.012102184469630635,0.0031842120651857358
247,0.012101172963515915,0.0031690653911783944
248,0.012100171045569872,0.0031540665064224956
249,0.01209917857730496,0.0031392135863997105
250,0.012098195422696531,0.0031245048316527646
251,0.012097221448132882,0.0031099384673194713
252,0.0120962565223665,0.0030955127426798078
253,0.012095300516466463,0.003081225930715631
254,0.012094353303771909,0.0030670763276825805
255,0.012093414759846634,0.00305306225269381
256,0.012092484762434713,0.0030391820473151293
257,0.012091563191417146,0.0030254340751711115
258,0.01209064992876949,0.003011816721561991
259,0.012089744858520482,0.0029983283930907554
260,0.012088847866711556,0.002984967517300261
261,0.012087958841357348,0.0029717325423200304
262,0.012087077672406991,0.0029586219365222346
263,0.012086204251706369,0.002945634188186851
264,0.012085338472961168,0.0029327678051754105
265,0.012084480231700728,0.0029200213146131533
266,0.012083629425242767,0.002907393262579457
267,0.012082785952658793,0.0028948822138059388
268,0.012081949714740345,0.00288248675138234
269,0.012081120613965933,0.002870205476469605
270,0.012080298554468714,0.0028580370080201574
271,0.012079483442004863,0.0028459799825050563
272,0.01207867518392262,0.0028340330536476836
273,0.012077873689132032,0.00282219489216397
274,0.012077078868075297,0.002810464185508738
275,0.012076290632697776,0.002798839637628083
276,0.012075508896419623,0.002787319968717497
277,0.012074733574107988,0.002775903914985698
278,0.012073964582049825,0.0027645902284237464
279,0.01207320183792529,0.0027533776765794726
280,0.012072445260781647,0.002742265042336977
281,0.01207169477100778,0.0027312511237009727
282,0.012070950290309185,0.0027203347335858774
283,0.012070211741683493,0.002709514699609521
284,0.012069479049396545,0.002698789863891218
